"ID","DIVISION_NAME","LOCATION_DESCRIPTION","TYPE","long","lat","OBJECT","nn"
"SEAT2983","MACQUARIE","JAMISON SHOPPING CENTRE","TIMBER",149.071871549751,-35.25311736151,"Seat",1
"SEAT2986","BELCONNEN","JOYNTON SMITH DRIVE PEDESTRIAN PARKLAND","METAL",149.062479840831,-35.2278237616778,"Seat",1
"SEAT2987","KALEEN","LIFFEY CIRCUIT NEIGHBOURHOOD PARK","METAL",149.102029494559,-35.2317633660973,"Seat",1
"SEAT2989","DUNLOP","BUNCLE PLACE NEIGHBOURHOOD PARK","METAL",149.020005508713,-35.1942239026707,"Seat",1
"SEAT2990","NICHOLLS","STEDMAN PLACE NEIGHBOURHOOD PARK","",149.094064431543,-35.186596263555,"Seat",1
"SEAT2991","NICHOLLS","STEDMAN PLACE SEMI NATURAL OPEN SPACE","",149.094295015413,-35.1860874296199,"Seat",1
"SEAT2992","GUNGAHLIN","TEA GARDENS NEIGHBOURHOOD PARK","",149.140535701951,-35.179369319025,"Seat",1
"SEAT58","AMAROO","ROAD VERGE - SHOALHAVEN AVENUE","METAL",149.122394903107,-35.1733150582199,"Seat",1
"SEAT59","AMAROO","BYWATERS STREET NEIGHBOURHOOD PARK","METAL",149.124167266692,-35.169249732291,"Seat",1
"SEAT61","MITCHELL","ROAD VERGE - HEFFERNAN STREET","TIMBER",149.13990425813,-35.2182395972552,"Seat",1
"SEAT64","HALL","HALL VILLAGE RESERVE","TIMBER",149.068114426818,-35.1682322265461,"Seat",1
"SEAT65","HALL","HALL VILLAGE RESERVE","TIMBER",149.068837197804,-35.1690537838391,"Seat",1
"SEAT67","WANNIASSA","ERINDALE SHOPPING CENTRE","METAL",149.097661099411,-35.402667509438,"Seat",1
"SEAT68","WANNIASSA","ERINDALE SHOPPING CENTRE","METAL",149.097644649817,-35.402643975312,"Seat",1
"SEAT69","WANNIASSA","ERINDALE SHOPPING CENTRE","METAL",149.097611875863,-35.4026385732604,"Seat",1
"SEAT70","WANNIASSA","ERINDALE SHOPPING CENTRE","METAL",149.097755298184,-35.4025080176583,"Seat",1
"SEAT71","WANNIASSA","ERINDALE SHOPPING CENTRE","METAL",149.097887919594,-35.4025467336525,"Seat",1
"SEAT308","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.070210186426,-35.4155592096063,"Seat",1
"SEAT309","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.070209104285,-35.4153602726182,"Seat",1
"SEAT310","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.070248761007,-35.4153666151571,"Seat",1
"SEAT311","GREENWAY","REED STREET NORTH - PEDESTRIAN PARKLAND","TIMBER",149.071454334995,-35.4163326291101,"Seat",1
"SEAT312","GREENWAY","REED STREET NORTH - PEDESTRIAN PARKLAND","TIMBER",149.071574625768,-35.4163726707662,"Seat",1
"SEAT313","GREENWAY","LAKE TUGGERANONG DISTRICT PARK","METAL",149.069793679958,-35.4078678133611,"Seat",1
"SEAT314","GREENWAY","LAKE TUGGERANONG DISTRICT PARK","METAL",149.069738771191,-35.4079535729976,"Seat",1
"SEAT320","GREENWAY","LAKE TUGGERANONG DISTRICT PARK","TIMBER",149.06653169422,-35.4035841993726,"Seat",1
"SEAT321","GREENWAY","TUGGERANONG TOWN CENTRE","METAL",149.069363186173,-35.4197628213279,"Seat",1
"SEAT322","GREENWAY","TUGGERANONG TOWN CENTRE","METAL",149.069821726842,-35.4203710722447,"Seat",1
"SEAT324","GREENWAY","ANKETELL STREET - ROAD VERGE","TIMBER",149.065897759951,-35.4132007820895,"Seat",1
"SEAT325","GREENWAY","COWLISHAW STREET - ROAD VERGE","TIMBER",149.066034631236,-35.4132080686685,"Seat",1
"SEAT615","WESTON","WATLING PLACE - ROAD VERGE","TIMBER",149.053303838364,-35.3428540464183,"Seat",1
"SEAT616","WESTON","WESTON SHOPPING CENTRE","METAL",149.052208337617,-35.3418043742949,"Seat",1
"SEAT617","WESTON","WESTON SHOPPING CENTRE","METAL",149.052205541979,-35.3417402250386,"Seat",1
"SEAT618","WESTON","WESTON SHOPPING CENTRE","",149.052137577606,-35.3414675233494,"Seat",1
"SEAT620","WESTON","WESTON SHOPPING CENTRE","METAL",149.052343672488,-35.3414258363711,"Seat",1
"SEAT621","WESTON","WESTON SHOPPING CENTRE","METAL",149.052343099959,-35.3413995087639,"Seat",1
"SEAT623","WESTON","WESTON SHOPPING CENTRE","FIBREGLASS",149.052161095557,-35.3407122309538,"Seat",1
"SEAT2890","CITY","CITY WALK - ROAD VERGE","",149.132616488137,-35.2803013005477,"Seat",1
"SEAT2891","CITY","CITY WALK - ROAD VERGE","METAL",149.132788992178,-35.2806279753856,"Seat",1
"SEAT2892","CITY","CITY WALK - ROAD VERGE","METAL",149.132804139888,-35.2806505808794,"Seat",1
"SEAT2897","AINSLIE","AINSLIE SHOPPING CENTRE","TIMBER",149.145172847108,-35.2624919845189,"Seat",1
"SEAT2898","AINSLIE","WAKEFIELD GARDENS - NEIGHBOURHOOD PARK","TIMBER",149.143967901345,-35.2624119342421,"Seat",1
"SEAT2899","AINSLIE","WAKEFIELD GARDENS - NEIGHBOURHOOD PARK","TIMBER",149.14362452795,-35.2622854561302,"Seat",1
"SEAT2901","AINSLIE","WAKEFIELD GARDENS - NEIGHBOURHOOD PARK","TIMBER",149.143506962601,-35.2617276197838,"Seat",1
"SEAT2902","AINSLIE","WAKEFIELD GARDENS - NEIGHBOURHOOD PARK","TIMBER",149.143809748226,-35.2616971285743,"Seat",1
"SEAT2903","AINSLIE","WAKEFIELD GARDENS - NEIGHBOURHOOD PARK","TIMBER",149.14342250005,-35.2615523744469,"Seat",1
"SEAT2904","KAMBAH","KAMBAH VILLAGE","TIMBER",149.057515494987,-35.3798209293616,"Seat",1
"SEAT2905","KAMBAH","KAMBAH VILLAGE","METAL",149.057572771183,-35.3799257619987,"Seat",1
"SEAT2906","KAMBAH","KAMBAH VILLAGE","METAL",149.057596088397,-35.3800242271332,"Seat",1
"SEAT1","PALMERSTON","SPEC PLACE NEIGHBOURHOOD PARK","TIMBER",149.112746254384,-35.197387231307,"Seat",1
"SEAT2","PALMERSTON","SPEC PLACE NEIGHBOURHOOD PARK","TIMBER",149.112796310444,-35.1973322662506,"Seat",1
"SEAT3","PALMERSTON","BIMBERI CRESCENT NEIGHBOURHOOD PARK","TIMBER",149.112698790572,-35.1943094203652,"Seat",1
"SEAT4","PALMERSTON","BIMBERI CRESCENT NEIGHBOURHOOD PARK","TIMBER",149.112665816532,-35.1942288601689,"Seat",1
"SEAT6","PALMERSTON","LOFTY CLOSE NEIGHBOURHOOD PARK","TIMBER",149.125539376463,-35.1923221909999,"Seat",1
"SEAT7","PALMERSTON","KOSCIUSZKO AVENUE NEIGHBOURHOOD PARK","METAL",149.119207819331,-35.1976393837007,"Seat",1
"SEAT8","PALMERSTON","KOSCIUSZKO AVENUE NEIGHBOURHOOD PARK","TIMBER",149.118952930715,-35.197260708603,"Seat",1
"SEAT9","PALMERSTON","KOSCIUSZKO AVENUE NEIGHBOURHOOD PARK","TIMBER",149.119090286373,-35.1972297551115,"Seat",1
"SEAT10","PALMERSTON","ROAD VERGE - KOSCIUSZKO AVENUE","METAL",149.118688287045,-35.1977746903015,"Seat",1
"SEAT357","PHILLIP","PHILLIP TOWN CENTRE","TIMBER",149.083222474836,-35.3447443865779,"Seat",1
"SEAT358","PHILLIP","PHILLIP TOWN CENTRE","TIMBER",149.083132185843,-35.3447639983727,"Seat",1
"SEAT365","PHILLIP","PHILLIP TOWN CENTRE","",149.085285058676,-35.3440868008957,"Seat",1
"SEAT556","CHISHOLM","LUFFMAN CRESCENT - PEDESTRIAN PARKLAND","TIMBER",149.127289370975,-35.4183620599727,"Seat",1
"SEAT557","CHISHOLM","WOLSTENHOLME STREET - PEDESTRIAN PARKLAND","TIMBER",149.116769060227,-35.4222947875999,"Seat",1
"SEAT558","CHISHOLM","WOLSTENHOLME STREET - PEDESTRIAN PARKLAND","TIMBER",149.116952829787,-35.4222795284102,"Seat",1
"SEAT559","CHISHOLM","MEESON STREET - NEIGHBOURHOOD PARK","TIMBER",149.120528713429,-35.4267420758755,"Seat",1
"SEAT560","CHISHOLM","MOFFLIN STREET - PEDESTRIAN PARKLAND","TIMBER",149.116223190122,-35.4260502406923,"Seat",1
"SEAT561","CHISHOLM","MUNTZ STREET - PEDESTRIAN PARKLAND","TIMBER",149.123193605315,-35.4263111059694,"Seat",1
"SEAT562","CHISHOLM","MUNTZ STREET - PEDESTRIAN PARKLAND","TIMBER",149.12561850578,-35.4273755596638,"Seat",1
"SEAT567","CALWELL","BECKETT STREET - NEIGHBOURHOOD PARK","TIMBER",149.097783413018,-35.4399343805715,"Seat",1
"SEAT568","CALWELL","SAMUEL CLOSE - NEIGHBOURHOOD PARK","TIMBER",149.112765012733,-35.4371765262654,"Seat",1
"SEAT569","CALWELL","SAMUEL CLOSE - NEIGHBOURHOOD PARK","TIMBER",149.11270436315,-35.4371842327398,"Seat",1
"SEAT570","CALWELL","ZOX CIRCUIT - NEIGHBOURHOOD PARK","TIMBER",149.105597917419,-35.4364866947184,"Seat",1
"SEAT571","CALWELL","CALWELL SHOPPING CENTRE","TIMBER",149.113348926559,-35.4344082439066,"Seat",1
"SEAT839","PHILLIP","PHILLIP TOWN CENTRE","METAL",149.087608190111,-35.3444162947464,"Seat",1
"SEAT840","PHILLIP","PHILLIP TOWN CENTRE","",149.087293854278,-35.3444667999802,"Seat",1
"SEAT841","PHILLIP","PHILLIP TOWN CENTRE","",149.087100029123,-35.3444971938626,"Seat",1
"SEAT842","PHILLIP","PHILLIP TOWN CENTRE","METAL",149.087267488551,-35.3444041509152,"Seat",1
"SEAT843","PHILLIP","PHILLIP TOWN CENTRE","METAL",149.086776988746,-35.3445568621496,"Seat",1
"SEAT845","PHILLIP","PHILLIP TOWN CENTRE","METAL",149.086617870655,-35.3445731325385,"Seat",1
"SEAT857","PHILLIP","PHILLIP TOWN CENTRE","",149.08659189192,-35.3451684910746,"Seat",1
"SEAT1374","HACKETT","GILRUTH STREET - ROAD VERGE","TIMBER",149.15848766513,-35.2469491533319,"Seat",1
"SEAT1375","HACKETT","GILRUTH STREET - NEIGHBOURHOOD PARK","TIMBER",149.158608556183,-35.2466796866482,"Seat",1
"SEAT1376","HACKETT","STANLEY STREET - NEIGHBOURHOOD PARK","TIMBER",149.159441198387,-35.2486999846008,"Seat",1
"SEAT1377","HACKETT","STANLEY STREET - NEIGHBOURHOOD PARK","TIMBER",149.159847775464,-35.2487146761745,"Seat",1
"SEAT1384","DOWNER","FENTON STREET - NEIGHBOURHOOD PARK","TIMBER",149.140677655493,-35.2428234906172,"Seat",1
"SEAT1385","DOWNER","FENTON STREET - NEIGHBOURHOOD PARK","TIMBER",149.14086615403,-35.2426198695599,"Seat",1
"SEAT1386","DOWNER","BERRY STREET - NEIGHBOURHOOD PARK","TIMBER",149.138650837939,-35.2464637558975,"Seat",1
"SEAT1391","DOWNER","DUFFIELD PLACE - NEIGHBOURHOOD PARK","TIMBER",149.148748101825,-35.2449431105198,"Seat",1
"SEAT1392","DOWNER","DUFFIELD PLACE - NEIGHBOURHOOD PARK","TIMBER",149.148841501606,-35.2446346126023,"Seat",1
"SEAT1393","DOWNER","DUFFIELD PLACE - NEIGHBOURHOOD PARK","TIMBER",149.149286127931,-35.2446186066316,"Seat",1
"SEAT1394","DOWNER","DUFFIELD PLACE - NEIGHBOURHOOD PARK","TIMBER",149.149194876272,-35.2447835434327,"Seat",1
"SEAT1395","DOWNER","BRADFIELD STREET - ROAD VERGE","FIBREGLASS",149.144548195781,-35.2434158495895,"Seat",1
"SEAT1396","DICKSON","DICKSON SHOPPING CENTRE","TIMBER",149.138961031394,-35.2497939722985,"Seat",1
"SEAT1397","DICKSON","DICKSON SHOPPING CENTRE","TIMBER",149.138914362823,-35.2497783316978,"Seat",1
"SEAT1398","DICKSON","DICKSON SHOPPING CENTRE","METAL",149.139226060249,-35.2495757555885,"Seat",1
"SEAT1399","DICKSON","DICKSON SHOPPING CENTRE","METAL",149.139282009681,-35.2494790462376,"Seat",1
"SEAT1404","DICKSON","DICKSON SHOPPING CENTRE","METAL",149.139192752973,-35.2498190884895,"Seat",1
"SEAT1405","DICKSON","DICKSON SHOPPING CENTRE","METAL",149.139285512315,-35.2497712175586,"Seat",1
"SEAT1406","DICKSON","DICKSON SHOPPING CENTRE","METAL",149.139445378388,-35.2498331779395,"Seat",1
"SEAT1870","CITY","CITY HILL","TIMBER",149.128677229821,-35.2819406898313,"Seat",1
"SEAT1871","CITY","CITY HILL","TIMBER",149.128801817457,-35.2819790321171,"Seat",1
"SEAT1872","CITY","ALLARA STREET ROAD VERGE","TIMBER",149.134357194307,-35.2823810307921,"Seat",1
"SEAT1873","CITY","ALLARA STREET ROAD VERGE","TIMBER",149.134251022865,-35.2824166846528,"Seat",1
"SEAT1874","CAMPBELL","WHITE CRESCENT - NEIGHBOURHOOD PARK","TIMBER",149.155407444891,-35.2883581331848,"Seat",1
"SEAT1878","CAMPBELL","BLAMEY CRESCENT - ROAD VERGE","",149.151265252535,-35.2862096523772,"Seat",1
"SEAT1879","CAMPBELL","MOTEN STREET - NEIGHBOURHOOD PARK","TIMBER",149.151474252189,-35.2858696504996,"Seat",1
"SEAT1880","CAMPBELL","MOTEN STREET - NEIGHBOURHOOD PARK","TIMBER",149.150792801536,-35.2856193690504,"Seat",1
"SEAT1883","CAMPBELL","FERDINAND STREET - NEIGHBOURHOOD PARK","TIMBER",149.156252189256,-35.2813322905356,"Seat",1
"SEAT1884","CAMPBELL","FERDINAND STREET - NEIGHBOURHOOD PARK","TIMBER",149.156061270022,-35.2813215605383,"Seat",1
"SEAT1888","AINSLIE","QUICK STREET - PEDESTRIAN PARKLAND","TIMBER",149.1454420765,-35.2745812792568,"Seat",1
"SEAT1889","CAMPBELL","HOWSE STREET - NEIGHBOURHOOD PARK","TIMBER",149.155887239337,-35.2847506076779,"Seat",1
"SEAT1890","CAMPBELL","HOWSE STREET - NEIGHBOURHOOD PARK","TIMBER",149.156396804615,-35.28457401279,"Seat",1
"SEAT1893","CAMPBELL","ELLIOTT PLACE - ROAD VERGE","TIMBER",149.153444893321,-35.2921728413784,"Seat",1
"SEAT1894","CAMPBELL","ELLIOTT PLACE - NEIGHBOURHOOD PARK","TIMBER",149.152940495113,-35.2921698022846,"Seat",1
"SEAT1909","BRADDON","HAIG PARK","TIMBER",149.138687669297,-35.269355640317,"Seat",1
"SEAT2367","HOLT","KIPPAX FAIR","METAL",149.019934447219,-35.222841329445,"Seat",1
"SEAT2368","HOLT","KIPPAX FAIR","METAL",149.019829488424,-35.2227530292817,"Seat",1
"SEAT2369","HOLT","KIPPAX FAIR","METAL",149.019378622342,-35.22255084739,"Seat",1
"SEAT2370","HOLT","KIPPAX FAIR","METAL",149.01924891457,-35.2215743843662,"Seat",1
"SEAT2371","HOLT","KIPPAX FAIR","METAL",149.018373598935,-35.2217098063383,"Seat",1
"SEAT2372","HOLT","KIPPAX FAIR","METAL",149.018540166885,-35.2221202082774,"Seat",1
"SEAT2373","HOLT","KIPPAX FAIR","METAL",149.018590452931,-35.2222672731966,"Seat",1
"SEAT2374","HOLT","KIPPAX FAIR","METAL",149.018347196854,-35.2225482269547,"Seat",1
"SEAT2375","HOLT","KIPPAX FAIR","TIMBER",149.019286880412,-35.2231304891959,"Seat",1
"SEAT2382","HOLT","MOYES CRESCENT PEDESTRIAN PARKLAND","TIMBER",149.024190699388,-35.2243872733696,"Seat",1
"SEAT2393","HOLT","MOYES CRESCENT PEDESTRIAN PARKLAND","TIMBER",149.02444596316,-35.2245690391277,"Seat",1
"SEAT2395","KALEEN","CAMPASPE CIRCUIT PEDESTRIAN PARKLAND","METAL",149.108302120661,-35.2291472723439,"Seat",1
"SEAT2402","KALEEN","KALEEN SHOPPING CENTRE (GEORGINA CRES)","TIMBER",149.103637669564,-35.2205864794808,"Seat",1
"SEAT2403","KALEEN","KALEEN SHOPPING CENTRE (GEORGINA CRES)","TIMBER",149.103678019978,-35.2206602983193,"Seat",1
"SEAT2404","KALEEN","KALEEN SHOPPING CENTRE (GEORGINA CRES)","TIMBER",149.103722865367,-35.2207331194616,"Seat",1
"SEAT2405","KALEEN","GEORGINA CRESCENT PEDESTRIAN PARKLAND","TIMBER",149.104328906164,-35.2213109345608,"Seat",1
"SEAT2406","KALEEN","GEORGINA CRESCENT PEDESTRIAN PARKLAND","TIMBER",149.104474291309,-35.2213357461966,"Seat",1
"SEAT2407","KALEEN","CLYDE PLACE PEDESTRIAN PARKLAND","TIMBER",149.107817163582,-35.2156283965406,"Seat",1
"SEAT2408","KALEEN","KALEEN SHOPPING CENTRE (BOYNE PL)","METAL",149.111680303052,-35.2243885791899,"Seat",1
"SEAT2409","KALEEN","KALEEN SHOPPING CENTRE (BOYNE PL)","METAL",149.111964929764,-35.2244759284224,"Seat",1
"SEAT2908","KAMBAH","KAMBAH VILLAGE","METAL",149.057964668679,-35.3800390873434,"Seat",1
"SEAT2909","KAMBAH","KAMBAH VILLAGE","METAL",149.057851174354,-35.3801697572484,"Seat",1
"SEAT2910","KAMBAH","KAMBAH VILLAGE","METAL",149.057857759902,-35.3801979997381,"Seat",1
"SEAT2911","KAMBAH","KAMBAH VILLAGE","METAL",149.057884597017,-35.3801578199295,"Seat",1
"SEAT2912","KAMBAH","KAMBAH VILLAGE","METAL",149.057911701381,-35.3801542461431,"Seat",1
"SEAT2913","KAMBAH","KAMBAH VILLAGE","METAL",149.057931115808,-35.3801850295103,"Seat",1
"SEAT2917","HOLT","KIPPAX FAIR","METAL",149.019431947671,-35.2220259902001,"Seat",1
"SEAT2918","HOLT","KIPPAX FAIR","METAL",149.019407818365,-35.2220402934353,"Seat",1
"SEAT2919","HOLT","KIPPAX FAIR","METAL",149.019469498122,-35.2221348975808,"Seat",1
"SEAT2920","HOLT","KIPPAX FAIR","METAL",149.01942794228,-35.2221596535945,"Seat",1
"SEAT2921","HOLT","KIPPAX FAIR","METAL",149.019447383053,-35.2221794538427,"Seat",1
"SEAT2922","HOLT","KIPPAX FAIR","METAL",149.019533861591,-35.2222465533667,"Seat",1
"SEAT1298","CITY","CIVIC COMMERCIAL CENTRE","",149.131889775034,-35.2783941017443,"Seat",1
"SEAT1299","CITY","CIVIC COMMERCIAL CENTRE","",149.131923349446,-35.2783788046563,"Seat",1
"SEAT1300","CITY","CIVIC COMMERCIAL CENTRE","",149.131982915199,-35.2783718695165,"Seat",1
"SEAT1301","CITY","CIVIC COMMERCIAL CENTRE","",149.131977864972,-35.2783594241962,"Seat",1
"SEAT1302","CITY","CIVIC COMMERCIAL CENTRE","",149.131981472083,-35.2783291569717,"Seat",1
"SEAT1303","CITY","CIVIC COMMERCIAL CENTRE","",149.131998405235,-35.278335607901,"Seat",1
"SEAT1304","CITY","CIVIC COMMERCIAL CENTRE","METAL",149.132062931031,-35.2783666093508,"Seat",1
"SEAT1305","CITY","CIVIC COMMERCIAL CENTRE","",149.13207069675,-35.2783487445647,"Seat",1
"SEAT1306","CITY","CIVIC COMMERCIAL CENTRE","",149.132303979266,-35.2783531917333,"Seat",1
"SEAT1307","CITY","CIVIC COMMERCIAL CENTRE","",149.132447983277,-35.2783013767108,"Seat",1
"SEAT1308","CITY","CIVIC COMMERCIAL CENTRE","",149.132543764642,-35.2782734333964,"Seat",1
"SEAT1309","CITY","CIVIC COMMERCIAL CENTRE","",149.131857504868,-35.2782500351029,"Seat",1
"SEAT1310","CITY","CIVIC COMMERCIAL CENTRE","METAL",149.131831545825,-35.2782657983095,"Seat",1
"SEAT1311","CITY","CIVIC COMMERCIAL CENTRE","",149.131909020042,-35.2783293940312,"Seat",1
"SEAT1779","CITY","ALLARA STREET","TIMBER",149.133096348376,-35.2830869990003,"Seat",1
"SEAT1780","CITY","ALLARA STREET","TIMBER",149.133147823998,-35.2830281240342,"Seat",1
"SEAT1781","CITY","ALLARA STREET","TIMBER",149.133186335113,-35.2829803470608,"Seat",1
"SEAT1785","CITY","RABAUL LANE","METAL",149.13259716729,-35.2827430222172,"Seat",1
"SEAT1786","CITY","RABAUL LANE","METAL",149.132570514923,-35.282779720563,"Seat",1
"SEAT1787","CITY","CITY WALK","METAL",149.133153016665,-35.2812634015102,"Seat",1
"SEAT1788","CITY","CITY WALK","METAL",149.133115119867,-35.2812044552525,"Seat",1
"SEAT1789","CITY","CITY WALK","METAL",149.133081569363,-35.2811379796703,"Seat",1
"SEAT1790","CITY","CITY WALK","METAL",149.133034489436,-35.281075469512,"Seat",1
"SEAT1791","CITY","CITY WALK","METAL",149.133000840279,-35.2810052706768,"Seat",1
"SEAT1792","CITY","CITY WALK","METAL",149.132962749394,-35.280938875149,"Seat",1
"SEAT1793","CITY","CIVIC COMMERCIAL CENTRE","",149.132915278865,-35.2808614674507,"Seat",1
"SEAT1794","CITY","CIVIC COMMERCIAL CENTRE","",149.13288153331,-35.2807875444078,"Seat",1
"SEAT1795","CITY","CIVIC COMMERCIAL CENTRE","METAL",149.134068732248,-35.2806622705423,"Seat",1
"SEAT1803","CITY","BUNDA STREET ROAD VERGE","METAL",149.13292644874,-35.2787192351726,"Seat",1
"SEAT1804","CITY","BUNDA STREET ROAD VERGE","METAL",149.132960402613,-35.2787868855829,"Seat",1
"SEAT1805","CITY","CIVIC COMMERCIAL CENTRE","",149.131553684878,-35.2789471843454,"Seat",1
"SEAT1806","CITY","CIVIC COMMERCIAL CENTRE","",149.131630531236,-35.2790609116145,"Seat",1
"SEAT2300","FRASER","SHAKESPEARE CRESCENT NEIGHBOURHOOD PARK","METAL",149.040639037324,-35.191969668948,"Seat",1
"SEAT2301","FRASER","FRASER SHOPPING CENTRE","TIMBER",149.04369924934,-35.1929692844973,"Seat",1
"SEAT2302","FRASER","FRASER SHOPPING CENTRE","TIMBER",149.04369987494,-35.1929621239703,"Seat",1
"SEAT2303","FRASER","FRASER SHOPPING CENTRE","TIMBER",149.043703528698,-35.1929388030362,"Seat",1
"SEAT2304","FRASER","FRASER SHOPPING CENTRE","TIMBER",149.043703762083,-35.1929252366099,"Seat",1
"SEAT2305","FRASER","MOUNT ROGERS RESERVE","METAL",149.057189197114,-35.1947885925883,"Seat",1
"SEAT2306","FRASER","FOSKETT STREET NEIGHBOURHOOD PARK","METAL",149.050211178352,-35.1908238339252,"Seat",1
"SEAT2307","FRASER","MOUNT ROGERS RESERVE","METAL",149.051565421259,-35.1953520664536,"Seat",1
"SEAT2309","FRASER","MOUNT ROGERS RESERVE","TIMBER",149.056922047277,-35.1963082530914,"Seat",1
"SEAT2310","FRASER","MOUNT ROGERS RESERVE","TIMBER",149.057904926879,-35.1982757326125,"Seat",1
"SEAT2311","FRASER","MOUNT ROGERS RESERVE","METAL",149.058236949003,-35.1992679196887,"Seat",1
"SEAT2312","FRASER","MOUNT ROGERS RESERVE","METAL",149.057540033307,-35.2003723409353,"Seat",1
"SEAT2314","FRASER","MOUNT ROGERS RESERVE","METAL",149.055516718374,-35.2004403351725,"Seat",1
"SEAT2315","FRASER","MOUNT ROGERS RESERVE","METAL",149.052622115384,-35.2008952145794,"Seat",1
"SEAT2316","FRASER","MOUNT ROGERS RESERVE","METAL",149.052399708836,-35.1999789573277,"Seat",1
"SEAT2317","HALL","HALL VILLAGE RESERVE","",149.068128958543,-35.168265304837,"Seat",1
"SEAT2318","HALL","HALL VILLAGE RESERVE","",149.068840463713,-35.169084490592,"Seat",1
"SEAT2321","HAWKER","ERLDUNDA CIRCUIT NEIGHBOURHOOD PARK","METAL",149.039626725915,-35.2515563870923,"Seat",1
"SEAT2322","HAWKER","ANNINGIE PLACE PEDESTRIAN PARKLAND","TIMBER",149.034290251391,-35.2492483032647,"Seat",1
"SEAT2324","HAWKER","TANUMBIRINI STREET NEIGHBOURHOOD PARK","METAL",149.030217143048,-35.2469445331724,"Seat",1
"SEAT2447","MACQUARIE","MACQUARIE SHOPPING CENTRE","TIMBER",149.05951553799,-35.2480120016078,"Seat",1
"SEAT2823","YARRALUMLA","DUNROSSIL DRIVE - PEDESTRIAN PARKLAND","TIMBER",149.082750815959,-35.2997862223539,"Seat",1
"SEAT2824","YARRALUMLA","DUNROSSIL DRIVE - PEDESTRIAN PARKLAND","TIMBER",149.083311153502,-35.3013588113684,"Seat",1
"SEAT2825","YARRALUMLA","DUNROSSIL DRIVE - PEDESTRIAN PARKLAND","TIMBER",149.083136452792,-35.3010636607553,"Seat",1
"SEAT2827","YARRALUMLA","WESTON PARK","TIMBER",149.088412206372,-35.2922818200707,"Seat",1
"SEAT2828","YARRALUMLA","WESTON PARK","TIMBER",149.089118234925,-35.2917493255698,"Seat",1
"SEAT2829","YARRALUMLA","WESTON PARK","TIMBER",149.089419606948,-35.2917617438876,"Seat",1
"SEAT2843","YARRALUMLA","WESTON PARK","TIMBER",149.093737871892,-35.2938194923711,"Seat",1
"SEAT2844","YARRALUMLA","WESTON PARK","CONCRETE",149.093177738525,-35.2927510997367,"Seat",1
"SEAT269","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.069270391479,-35.414079199478,"Seat",1
"SEAT270","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.069241053936,-35.4144976148678,"Seat",1
"SEAT271","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.069228895554,-35.4145382657991,"Seat",1
"SEAT272","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.069210558624,-35.4149152477503,"Seat",1
"SEAT273","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.068781610577,-35.4151501183294,"Seat",1
"SEAT274","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.068710034544,-35.4151823001392,"Seat",1
"SEAT275","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.068727469762,-35.415224572323,"Seat",1
"SEAT2965","DUNLOP","GOULDSMITH STREET PEDESTRIAN PARKLAND","METAL",149.027036779242,-35.1958733504873,"Seat",1
"SEAT2966","MACQUARIE","JAMISON SHOPPING CENTRE","METAL",149.071439233491,-35.2532419616022,"Seat",1
"SEAT36","NGUNNAWAL","HOMESTEAD PARK","TIMBER",149.107052971001,-35.1731683118906,"Seat",1
"SEAT37","NGUNNAWAL","HOMESTEAD PARK","TIMBER",149.106962558865,-35.1732014381337,"Seat",1
"SEAT38","NGUNNAWAL","HOMESTEAD PARK","TIMBER",149.106923916812,-35.1731930954391,"Seat",1
"SEAT39","NGUNNAWAL","BARGANG CRESCENT NEIGHBOURHOOD PARK","TIMBER",149.102140291621,-35.1719915894883,"Seat",1
"SEAT40","NGUNNAWAL","BARGANG CRESCENT NEIGHBOURHOOD PARK","TIMBER",149.102053932823,-35.1718623703132,"Seat",1
"SEAT41","NGUNNAWAL","BARGANG CRESCENT NEIGHBOURHOOD PARK","TIMBER",149.102054841652,-35.17184432428,"Seat",1
"SEAT42","GUNGAHLIN","YERRABI DISTRICT PARK","METAL",149.131028715633,-35.1789645768782,"Seat",1
"SEAT44","GUNGAHLIN","YERRABI DISTRICT PARK","METAL",149.131098424161,-35.1789272896273,"Seat",1
"SEAT291","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.069839230181,-35.4150487529632,"Seat",1
"SEAT292","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.069902003258,-35.415176890496,"Seat",1
"SEAT293","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.069929966539,-35.4151619502861,"Seat",1
"SEAT294","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.070017452342,-35.4151524855968,"Seat",1
"SEAT295","GREENWAY","TUGGERANONG TOWN CENTRE","TIMBER",149.070048423931,-35.415184621735,"Seat",1
