Date,Vehicle body type,Motive power,MAI Insurance class,TPI Insurance class,Count
07/01/2015 12:00:00 AM,RIGID BUS,Diesel,Organisation,Goods vehicles up to 4500kg GVM,1
07/01/2015 12:00:00 AM,RIGID BUS,Diesel,Organisation,Bus or tourist vehicle Seating 17 or more (including Driver),405
07/01/2015 12:00:00 AM,RIGID BUS,Diesel,Person,Bus or tourist vehicle Seating 17 or more (including Driver),16
07/01/2015 12:00:00 AM,RIGID BUS,Diesel,Person,Passenger Vehicle,6
07/01/2015 12:00:00 AM,RIGID BUS,Petrol,Organisation,Passenger Vehicle,3
07/01/2015 12:00:00 AM,RIGID BUS,Petrol,Person,Bus or tourist vehicle Seating 17 or more (including Driver),1
07/01/2015 12:00:00 AM,RIGID BUS,Petrol,Organisation,Bus or tourist vehicle Seating 17 or more (including Driver),1
07/01/2015 12:00:00 AM,SEDAN,CNG,Person,Passenger Vehicle,1
07/01/2015 12:00:00 AM,SEDAN,Diesel,Person,Drive Yourself Vehicle,1
07/01/2015 12:00:00 AM,SEDAN,Diesel,Person,Passenger Vehicle,5485
07/01/2015 12:00:00 AM,SEDAN,Diesel,Organisation,Private Hire Car,2
07/01/2015 12:00:00 AM,SEDAN,Diesel,Organisation,Passenger Vehicle,666
07/01/2015 12:00:00 AM,SEDAN,Electric,Organisation,Passenger Vehicle,17
07/01/2015 12:00:00 AM,SEDAN,Electric,Person,Passenger Vehicle,55
07/01/2015 12:00:00 AM,SEDAN,Hybrid,Person,Passenger Vehicle,1076
07/01/2015 12:00:00 AM,SEDAN,Hybrid,Organisation,Drive Yourself Vehicle,1
07/01/2015 12:00:00 AM,SEDAN,Hybrid,Organisation,Private Hire Car,3
07/01/2015 12:00:00 AM,SEDAN,Hybrid,Organisation,Passenger Vehicle,161
07/01/2015 12:00:00 AM,SEDAN,Hybrid,Organisation,Taxi,37
07/01/2015 12:00:00 AM,SEDAN,Hybrid,Person,Taxi,130
07/01/2015 12:00:00 AM,SEDAN,LPG,Person,Passenger Vehicle,364
07/01/2015 12:00:00 AM,SEDAN,LPG,Person,Taxi,35
07/01/2015 12:00:00 AM,SEDAN,LPG,Organisation,Taxi,5
07/01/2015 12:00:00 AM,SEDAN,LPG,Person,Historic,4
07/01/2015 12:00:00 AM,SEDAN,LPG,Organisation,Passenger Vehicle,129
07/01/2015 12:00:00 AM,SEDAN,Other,Organisation,Passenger Vehicle,22
07/01/2015 12:00:00 AM,SEDAN,Other,Person,Passenger Vehicle,157
07/01/2015 12:00:00 AM,SEDAN,Petrol,Person,Private Hire Car,20
07/01/2015 12:00:00 AM,SEDAN,Petrol,Person,Vintage,28
07/01/2015 12:00:00 AM,SEDAN,Petrol,Person,Passenger Vehicle,140768
07/01/2015 12:00:00 AM,SEDAN,Petrol,Person,Taxi,16
07/01/2015 12:00:00 AM,SEDAN,Petrol,Organisation,Passenger Vehicle,11517
07/01/2015 12:00:00 AM,SEDAN,Petrol,Organisation,Taxi,5
07/01/2015 12:00:00 AM,SEDAN,Petrol,Person,Veteran,7
07/01/2015 12:00:00 AM,SEDAN,Petrol,Organisation,Drive Yourself Vehicle,741
07/01/2015 12:00:00 AM,SEDAN,Petrol,Organisation,Private Hire Car,6
07/01/2015 12:00:00 AM,SEDAN,Petrol,Person,Rideshare Vehicle,12
07/01/2015 12:00:00 AM,SEDAN,Petrol,Organisation,Historic,2
07/01/2015 12:00:00 AM,SEDAN,Petrol,Person,Drive Yourself Vehicle,29
07/01/2015 12:00:00 AM,SEDAN,Petrol,Person,Police Vehicle,28
07/01/2015 12:00:00 AM,SEDAN,Petrol,Organisation,Police Vehicle,82
07/01/2015 12:00:00 AM,SEDAN,Petrol,Person,Historic,555
07/01/2015 12:00:00 AM,SEDAN,Petrol,Person,Goods vehicles up to 4500kg GVM,5
07/01/2015 12:00:00 AM,SEDAN,Petrol Or Cng Option,Organisation,Passenger Vehicle,3
07/01/2015 12:00:00 AM,SEDAN,Petrol Or Cng Option,Person,Passenger Vehicle,3
07/01/2015 12:00:00 AM,SEDAN,Petrol Or Lpg Option,Person,Taxi,10
07/01/2015 12:00:00 AM,SEDAN,Petrol Or Lpg Option,Organisation,Passenger Vehicle,67
07/01/2015 12:00:00 AM,SEDAN,Petrol Or Lpg Option,Person,Passenger Vehicle,834
07/01/2015 12:00:00 AM,SEDAN,Petrol Or Lpg Option,Person,Historic,1
07/01/2015 12:00:00 AM,SKEL,Diesel,Person,Goods vehicles over 4500kg GVM,2
07/01/2015 12:00:00 AM,SKEL TRAILER,,Organisation,Trailer,9
07/01/2015 12:00:00 AM,SKID STEER,Diesel,Organisation,Goods vehicles over 4500kg GVM,1
07/01/2015 12:00:00 AM,STATION WAGON,CNG,Person,Passenger Vehicle,1
07/01/2015 12:00:00 AM,STATION WAGON,Diesel,Person,Drive Yourself Vehicle,2
07/01/2015 12:00:00 AM,STATION WAGON,Diesel,Person,Private Hire Car,1
07/01/2015 12:00:00 AM,STATION WAGON,Diesel,Person,Rideshare Vehicle,1
07/01/2015 12:00:00 AM,STATION WAGON,Diesel,Organisation,Drive Yourself Vehicle,1
07/01/2015 12:00:00 AM,STATION WAGON,Diesel,Person,Passenger Vehicle,12793
07/01/2015 12:00:00 AM,STATION WAGON,Diesel,Organisation,Passenger Vehicle,2341
07/01/2015 12:00:00 AM,STATION WAGON,Diesel,Organisation,Goods vehicles up to 4500kg GVM,1
07/01/2015 12:00:00 AM,STATION WAGON,Diesel,Organisation,Police Vehicle,28
07/01/2015 12:00:00 AM,STATION WAGON,Diesel,Person,Goods vehicles up to 4500kg GVM,15
07/01/2015 12:00:00 AM,STATION WAGON,Diesel,Person,Police Vehicle,18
07/01/2015 12:00:00 AM,STATION WAGON,Diesel,Organisation,Taxi,1
07/01/2015 12:00:00 AM,STATION WAGON,Diesel Or Lpg Option,Organisation,Passenger Vehicle,1
07/01/2015 12:00:00 AM,STATION WAGON,Diesel Or Lpg Option,Person,Passenger Vehicle,8
07/01/2015 12:00:00 AM,STATION WAGON,Electric,Organisation,Passenger Vehicle,2
07/01/2015 12:00:00 AM,STATION WAGON,Electric,Person,Passenger Vehicle,5
07/01/2015 12:00:00 AM,STATION WAGON,Hybrid,Person,Taxi,2
07/01/2015 12:00:00 AM,STATION WAGON,Hybrid,Organisation,Passenger Vehicle,34
07/01/2015 12:00:00 AM,STATION WAGON,Hybrid,Person,Passenger Vehicle,135
07/01/2015 12:00:00 AM,STATION WAGON,LPG,Person,Passenger Vehicle,246
07/01/2015 12:00:00 AM,STATION WAGON,LPG,Organisation,Passenger Vehicle,36
07/01/2015 12:00:00 AM,STATION WAGON,LPG,Person,Taxi,28
07/01/2015 12:00:00 AM,STATION WAGON,LPG,Organisation,Taxi,8
07/01/2015 12:00:00 AM,STATION WAGON,Other,Person,Passenger Vehicle,4
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Organisation,Historic,1
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Person,Vintage,2
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Person,Historic,20
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Person,Veteran,1
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Person,Drive Yourself Vehicle,3
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Person,Goods vehicles up to 4500kg GVM,7
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Organisation,Rideshare Vehicle,1
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Person,Passenger Vehicle,43366
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Organisation,Private Hire Car,1
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Organisation,Passenger Vehicle,5087
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Person,Rideshare Vehicle,2
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Organisation,Vintage,1
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Person,Police Vehicle,14
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Organisation,Drive Yourself Vehicle,77
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Person,Taxi,2
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Organisation,Police Vehicle,51
07/01/2015 12:00:00 AM,STATION WAGON,Petrol,Organisation,Undertaker's,4
07/01/2015 12:00:00 AM,STATION WAGON,Petrol Or Cng Option,Person,Passenger Vehicle,3
07/01/2015 12:00:00 AM,STATION WAGON,Petrol Or Lpg Option,Person,Passenger Vehicle,639
07/01/2015 12:00:00 AM,STATION WAGON,Petrol Or Lpg Option,Organisation,Taxi,1
07/01/2015 12:00:00 AM,STATION WAGON,Petrol Or Lpg Option,Organisation,Passenger Vehicle,55
07/01/2015 12:00:00 AM,STATION WAGON,Petrol Or Lpg Option,Person,Taxi,5
07/01/2015 12:00:00 AM,STATION WAGON,Plug-in Hybrid Electric,Organisation,Passenger Vehicle,4
07/01/2015 12:00:00 AM,STATION WAGON,Plug-in Hybrid Electric,Person,Passenger Vehicle,9
07/01/2015 12:00:00 AM,STOCK CRATE,Diesel,Person,Goods vehicles over 4500kg GVM,3
07/01/2015 12:00:00 AM,STOCK CRATE,,Organisation,Trailer,2
07/01/2015 12:00:00 AM,TANKER,Diesel,Person,Passenger Vehicle,1
07/01/2015 12:00:00 AM,TANKER,Diesel,Person,Goods vehicles over 4500kg GVM,3
07/01/2015 12:00:00 AM,TANKER,Diesel,Organisation,Goods vehicles over 4500kg GVM,42
07/01/2015 12:00:00 AM,TANKER,Diesel,Organisation,Fire Fighting,3
07/01/2015 12:00:00 AM,TANKER,Diesel,Organisation,Passenger Vehicle,4
07/01/2015 12:00:00 AM,TANKER,,Organisation,Trailer,3
07/01/2015 12:00:00 AM,TIPPER,Diesel,Person,Goods vehicles over 4500kg GVM,174
07/01/2015 12:00:00 AM,TIPPER,Diesel,Organisation,Goods vehicles up to 4500kg GVM,1
07/01/2015 12:00:00 AM,TIPPER,Diesel,Organisation,Goods vehicles over 4500kg GVM,328
07/01/2015 12:00:00 AM,TIPPER,Diesel,Person,Passenger Vehicle,13
07/01/2015 12:00:00 AM,TIPPER,Diesel,Organisation,Passenger Vehicle,28
07/01/2015 12:00:00 AM,TIPPER,Petrol,Organisation,Goods vehicles over 4500kg GVM,5
07/01/2015 12:00:00 AM,TIPPER,Petrol,Organisation,Passenger Vehicle,1
07/01/2015 12:00:00 AM,TIPPER,Petrol,Person,Goods vehicles over 4500kg GVM,2
07/01/2015 12:00:00 AM,TIPPER,,Person,Trailer,39
07/01/2015 12:00:00 AM,TIPPER,,Organisation,Trailer,103
07/01/2015 12:00:00 AM,TOW TRUCK,Diesel,Organisation,Break Down Vehicle,3
07/01/2015 12:00:00 AM,TOW TRUCK,Diesel,Person,Goods vehicles over 4500kg GVM,5
07/01/2015 12:00:00 AM,TOW TRUCK,LPG,Person,Goods vehicles over 4500kg GVM,1
07/01/2015 12:00:00 AM,TRACTOR (HEAVY),Diesel,Person,Primary Producer Tractor,1
07/01/2015 12:00:00 AM,TRACTOR (HEAVY),Diesel,Organisation,Miscellaneous,14
07/01/2015 12:00:00 AM,TRACTOR (HEAVY),Diesel,Organisation,Goods vehicles over 4500kg GVM,1
07/01/2015 12:00:00 AM,TRACTOR (HEAVY),Diesel,Person,Miscellaneous,5
07/01/2015 12:00:00 AM,TRAILED MOBILE HOME,,Person,Trailer,1
07/01/2015 12:00:00 AM,VAN,CNG,Organisation,Goods vehicles up to 4500kg GVM,4
07/01/2015 12:00:00 AM,VAN,Diesel,Organisation,Drive Yourself Vehicle,2
07/01/2015 12:00:00 AM,VAN,Diesel,Organisation,Police Vehicle,20
07/01/2015 12:00:00 AM,VAN,Diesel,Organisation,Fire Fighting,2
07/01/2015 12:00:00 AM,VAN,Diesel,Person,Police Vehicle,1
07/01/2015 12:00:00 AM,VAN,Diesel,Person,Goods vehicles up to 4500kg GVM,1157
07/01/2015 12:00:00 AM,VAN,Diesel,Organisation,Goods vehicles up to 4500kg GVM,1094
07/01/2015 12:00:00 AM,VAN,Diesel,Person,Ambulance,1
07/01/2015 12:00:00 AM,VAN,Diesel,Person,Fire Fighting,2
07/01/2015 12:00:00 AM,VAN,Diesel,Person,Bus or tourist vehicle Seating 16 or less (including Driver),1
07/01/2015 12:00:00 AM,VAN,Diesel,Person,Passenger Vehicle,11
07/01/2015 12:00:00 AM,VAN,Diesel,Organisation,Passenger Vehicle,2
07/01/2015 12:00:00 AM,VAN,Diesel Or Lpg Option,Person,Goods vehicles up to 4500kg GVM,2
07/01/2015 12:00:00 AM,VAN,LPG,Person,Goods vehicles up to 4500kg GVM,10
07/01/2015 12:00:00 AM,VAN,LPG,Organisation,Goods vehicles up to 4500kg GVM,1
07/01/2015 12:00:00 AM,VAN,Petrol,Person,Passenger Vehicle,12
07/01/2015 12:00:00 AM,VAN,Petrol,Organisation,Fire Fighting,1
07/01/2015 12:00:00 AM,VAN,Petrol,Person,Historic,9
07/01/2015 12:00:00 AM,VAN,Petrol,Organisation,Drive Yourself Vehicle,7
07/01/2015 12:00:00 AM,VAN,Petrol,Person,Vintage,1
07/01/2015 12:00:00 AM,VAN,Petrol,Person,Drive Yourself Vehicle,2
07/01/2015 12:00:00 AM,VAN,Petrol,Person,Goods vehicles up to 4500kg GVM,1702
07/01/2015 12:00:00 AM,VAN,Petrol,Organisation,Passenger Vehicle,1
07/01/2015 12:00:00 AM,VAN,Petrol,Person,Veteran,1
07/01/2015 12:00:00 AM,VAN,Petrol,Organisation,Goods vehicles up to 4500kg GVM,855
07/01/2015 12:00:00 AM,VAN,Petrol,Person,Fire Fighting,2
07/01/2015 12:00:00 AM,VAN,Petrol Or Cng Option,Person,Goods vehicles up to 4500kg GVM,2
07/01/2015 12:00:00 AM,VAN,Petrol Or Cng Option,Organisation,Goods vehicles up to 4500kg GVM,1
07/01/2015 12:00:00 AM,VAN,Petrol Or Lpg Option,Person,Goods vehicles up to 4500kg GVM,144
07/01/2015 12:00:00 AM,VAN,Petrol Or Lpg Option,Organisation,Goods vehicles up to 4500kg GVM,38
07/01/2015 12:00:00 AM,ZZ - OTHER BODY TYPE,Diesel,Organisation,Goods vehicles over 4500kg GVM,1
07/01/2015 12:00:00 AM,ZZ - OTHER BODY TYPE,,Organisation,Trailer,1
08/01/2015 12:00:00 AM,AMBULANCE,Diesel,Organisation,Ambulance,37
08/01/2015 12:00:00 AM,AMBULANCE,Diesel,Organisation,Goods vehicles up to 4500kg GVM,1
08/01/2015 12:00:00 AM,AMBULANCE,Diesel,Person,Ambulance,2
08/01/2015 12:00:00 AM,AMBULANCE,Petrol,Person,Historic,1
08/01/2015 12:00:00 AM,ARMOURED VEHICLE,Diesel,Organisation,Passenger Vehicle,1
08/01/2015 12:00:00 AM,ARMOURED VEHICLE,Diesel,Organisation,Goods vehicles over 4500kg GVM,8
08/01/2015 12:00:00 AM,ARMOURED VEHICLE,Diesel,Organisation,Police Vehicle,4
08/01/2015 12:00:00 AM,ARTICULATED BUS,Diesel,Organisation,Bus or tourist vehicle Seating 17 or more (including Driver),35
08/01/2015 12:00:00 AM,BACKHOE,Diesel,Organisation,Goods vehicles over 4500kg GVM,3
08/01/2015 12:00:00 AM,BACKHOE,Diesel,Person,Miscellaneous,6
08/01/2015 12:00:00 AM,BACKHOE,Diesel,Person,Goods vehicles over 4500kg GVM,3
08/01/2015 12:00:00 AM,BACKHOE,Diesel,Organisation,Miscellaneous,15
08/01/2015 12:00:00 AM,BIKE TRAILER,,Person,Trailer,306
08/01/2015 12:00:00 AM,BIKE TRAILER,,Organisation,Trailer,11
08/01/2015 12:00:00 AM,BIN CARRIER,Diesel,Organisation,Goods vehicles over 4500kg GVM,42
08/01/2015 12:00:00 AM,BIN CARRIER,Diesel,Person,Goods vehicles over 4500kg GVM,5
08/01/2015 12:00:00 AM,BIN CARRIER,Diesel,Organisation,Passenger Vehicle,2
08/01/2015 12:00:00 AM,BIN CARRIER,Diesel,Person,Passenger Vehicle,1
08/01/2015 12:00:00 AM,BIN CARRIER,Diesel,Organisation,Fire Fighting,2
08/01/2015 12:00:00 AM,BIN CARRIER,,Organisation,Trailer,5
08/01/2015 12:00:00 AM,BOAT TRAILER,,Person,Trailer,5039
08/01/2015 12:00:00 AM,BOAT TRAILER,,Organisation,Trailer,178
08/01/2015 12:00:00 AM,BONNET PRIME MOVER,Diesel,Organisation,Goods vehicles over 4500kg GVM,57
08/01/2015 12:00:00 AM,BONNET PRIME MOVER,Diesel,Person,Goods vehicles over 4500kg GVM,21
08/01/2015 12:00:00 AM,CAB OVER PRIME MOVER,Diesel,Organisation,Goods vehicles over 4500kg GVM,53
08/01/2015 12:00:00 AM,CAB OVER PRIME MOVER,Diesel,Person,Goods vehicles over 4500kg GVM,15
08/01/2015 12:00:00 AM,CAMPER,Diesel,Person,Goods vehicles up to 4500kg GVM,3
08/01/2015 12:00:00 AM,CAMPER,Diesel,Organisation,Passenger Vehicle,21
08/01/2015 12:00:00 AM,CAMPER,Diesel,Person,Passenger Vehicle,218
08/01/2015 12:00:00 AM,CAMPER,Diesel,Organisation,Police Vehicle,1
08/01/2015 12:00:00 AM,CAMPER,Diesel Or Lpg Option,Person,Passenger Vehicle,1
08/01/2015 12:00:00 AM,CAMPER,LPG,Person,Passenger Vehicle,2
08/01/2015 12:00:00 AM,CAMPER,Petrol,Person,Historic,1
08/01/2015 12:00:00 AM,CAMPER,Petrol,Person,Goods vehicles up to 4500kg GVM,3
08/01/2015 12:00:00 AM,CAMPER,Petrol,Organisation,Passenger Vehicle,8
08/01/2015 12:00:00 AM,CAMPER,Petrol,Person,Passenger Vehicle,136
08/01/2015 12:00:00 AM,CAMPER,Petrol Or Lpg Option,Person,Passenger Vehicle,8
08/01/2015 12:00:00 AM,CAMPER TRAILER,,Person,Trailer,1308
08/01/2015 12:00:00 AM,CAMPER TRAILER,,Organisation,Trailer,10
08/01/2015 12:00:00 AM,CAR CARRIER,Diesel,Organisation,Goods vehicles over 4500kg GVM,1
08/01/2015 12:00:00 AM,CAR CARRIER,,Person,Trailer,1
08/01/2015 12:00:00 AM,CAR CARRIER,,Organisation,Trailer,11
08/01/2015 12:00:00 AM,CAR TRAILER,,Person,Trailer,660
08/01/2015 12:00:00 AM,CAR TRAILER,,Organisation,Trailer,85
08/01/2015 12:00:00 AM,CARAVAN,,Organisation,Trailer,139
08/01/2015 12:00:00 AM,CARAVAN,,Person,Trailer,2499
08/01/2015 12:00:00 AM,CONCRETE BLENDER,Diesel,Person,Goods vehicles over 4500kg GVM,11
08/01/2015 12:00:00 AM,CONCRETE BLENDER,Diesel,Organisation,Goods vehicles over 4500kg GVM,60
08/01/2015 12:00:00 AM,CONCRETE BLENDER,Diesel,Organisation,Passenger Vehicle,1
08/01/2015 12:00:00 AM,CONCRETE BLENDER,Petrol,Organisation,Goods vehicles over 4500kg GVM,1
08/01/2015 12:00:00 AM,CONCRETE BLENDER,Petrol,Person,Passenger Vehicle,1
08/01/2015 12:00:00 AM,CONCRETE PUMPER,Diesel,Organisation,Goods vehicles over 4500kg GVM,7
08/01/2015 12:00:00 AM,CONCRETE PUMPER,Diesel,Person,Miscellaneous,2
08/01/2015 12:00:00 AM,CONCRETE PUMPER,Diesel,Organisation,Miscellaneous,7
08/01/2015 12:00:00 AM,CONVERTIBLE,Diesel,Person,Passenger Vehicle,85
08/01/2015 12:00:00 AM,CONVERTIBLE,Diesel,Organisation,Passenger Vehicle,10
08/01/2015 12:00:00 AM,CONVERTIBLE,LPG,Person,Passenger Vehicle,1
08/01/2015 12:00:00 AM,CONVERTIBLE,Petrol,Person,Veteran,5
08/01/2015 12:00:00 AM,CONVERTIBLE,Petrol,Organisation,Historic,1
08/01/2015 12:00:00 AM,CONVERTIBLE,Petrol,Person,Historic,116
08/01/2015 12:00:00 AM,CONVERTIBLE,Petrol,Organisation,Passenger Vehicle,195
08/01/2015 12:00:00 AM,CONVERTIBLE,Petrol,Person,Goods vehicles up to 4500kg GVM,1
08/01/2015 12:00:00 AM,CONVERTIBLE,Petrol,Person,Vintage,29
08/01/2015 12:00:00 AM,CONVERTIBLE,Petrol,Person,Passenger Vehicle,1694
08/01/2015 12:00:00 AM,CURTAIN SIDE VAN,CNG,Organisation,Goods vehicles over 4500kg GVM,2
08/01/2015 12:00:00 AM,CURTAIN SIDE VAN,Diesel,Person,Goods vehicles over 4500kg GVM,6
08/01/2015 12:00:00 AM,CURTAIN SIDE VAN,Diesel,Organisation,Passenger Vehicle,3
08/01/2015 12:00:00 AM,CURTAIN SIDE VAN,Diesel,Organisation,Goods vehicles over 4500kg GVM,50
08/01/2015 12:00:00 AM,CURTAIN SIDE VAN,Diesel,Person,Passenger Vehicle,2
08/01/2015 12:00:00 AM,CURTAIN SIDE VAN,Diesel,Organisation,Break Down Vehicle,1
08/01/2015 12:00:00 AM,CURTAIN SIDE VAN,,Organisation,Trailer,40
08/01/2015 12:00:00 AM,CURTAIN SIDE VAN,,Person,Trailer,10
08/01/2015 12:00:00 AM,DOLLY,,Organisation,Trailer,1
08/01/2015 12:00:00 AM,DUMP TRUCK,Diesel,Organisation,Goods vehicles over 4500kg GVM,2
08/01/2015 12:00:00 AM,ENCLOSED TRAILER,,Organisation,Trailer,2
08/01/2015 12:00:00 AM,EQUIPMENT TRAILER,,Organisation,Trailer,130
08/01/2015 12:00:00 AM,EQUIPMENT TRAILER,,Person,Trailer,126
08/01/2015 12:00:00 AM,FIRE TRUCK,Diesel,Organisation,Drive Yourself Vehicle,4
08/01/2015 12:00:00 AM,FIRE TRUCK,Diesel,Organisation,Miscellaneous,26
08/01/2015 12:00:00 AM,FIRE TRUCK,Diesel,Organisation,Fire Fighting,39
08/01/2015 12:00:00 AM,FIRE TRUCK,Diesel,Organisation,Goods vehicles over 4500kg GVM,1
08/01/2015 12:00:00 AM,FIRE TRUCK,Diesel,Organisation,Historic,2
08/01/2015 12:00:00 AM,FIRE TRUCK,Petrol,Organisation,Historic,1
08/01/2015 12:00:00 AM,FLAT TOP,Diesel,Organisation,Break Down Vehicle,1
08/01/2015 12:00:00 AM,FLAT TOP,Diesel,Person,Passenger Vehicle,9
08/01/2015 12:00:00 AM,FLAT TOP,Diesel,Person,Break Down Vehicle,2
08/01/2015 12:00:00 AM,FLAT TOP,Diesel,Organisation,Goods vehicles over 4500kg GVM,308
08/01/2015 12:00:00 AM,FLAT TOP,Diesel,Organisation,Passenger Vehicle,18
08/01/2015 12:00:00 AM,FLAT TOP,Diesel,Person,Goods vehicles over 4500kg GVM,85
08/01/2015 12:00:00 AM,FLAT TOP,Petrol,Person,Goods vehicles over 4500kg GVM,1
08/01/2015 12:00:00 AM,FLAT TOP,Petrol,Organisation,Goods vehicles over 4500kg GVM,2
08/01/2015 12:00:00 AM,FLAT TOP,,Organisation,Trailer,105
08/01/2015 12:00:00 AM,FLAT TOP,,Person,Trailer,39
08/01/2015 12:00:00 AM,FORK LIFT (HEAVY),Diesel,Organisation,Goods vehicles over 4500kg GVM,1
08/01/2015 12:00:00 AM,FORK LIFT (HEAVY),Diesel,Organisation,Miscellaneous,12
08/01/2015 12:00:00 AM,FORK LIFT (HEAVY),Diesel,Person,Miscellaneous,5
08/01/2015 12:00:00 AM,FORK LIFT (HEAVY),Electric,Organisation,Goods vehicles over 4500kg GVM,1
08/01/2015 12:00:00 AM,FORK LIFT (HEAVY),Electric,Organisation,Miscellaneous,4
08/01/2015 12:00:00 AM,FORK LIFT (HEAVY),LPG,Organisation,Miscellaneous,2
08/01/2015 12:00:00 AM,FORK LIFT (HEAVY),Petrol,Organisation,Miscellaneous,1
08/01/2015 12:00:00 AM,FORK LIFT (HEAVY),Petrol Or Lpg Option,Organisation,Goods vehicles over 4500kg GVM,1
08/01/2015 12:00:00 AM,FORK LIFT (HEAVY),Petrol Or Lpg Option,Organisation,Miscellaneous,6
08/01/2015 12:00:00 AM,FORK LIFT (LIGHT),Diesel,Person,Miscellaneous,1
08/01/2015 12:00:00 AM,FORK LIFT (LIGHT),Diesel,Organisation,Miscellaneous,12
08/01/2015 12:00:00 AM,FORK LIFT (LIGHT),Electric,Organisation,Miscellaneous,5
08/01/2015 12:00:00 AM,FORK LIFT (LIGHT),LPG,Organisation,Miscellaneous,18
08/01/2015 12:00:00 AM,FORK LIFT (LIGHT),Petrol,Organisation,Miscellaneous,3
08/01/2015 12:00:00 AM,FORK LIFT (LIGHT),Petrol,Person,Miscellaneous,1
08/01/2015 12:00:00 AM,FORK LIFT (LIGHT),Petrol Or Lpg Option,Organisation,Miscellaneous,18
08/01/2015 12:00:00 AM,FRONT END LOADER,Diesel,Organisation,Miscellaneous,6
08/01/2015 12:00:00 AM,FRONT END LOADER,Diesel,Organisation,Goods vehicles over 4500kg GVM,3
08/01/2015 12:00:00 AM,GARBAGE COMPACTOR,Diesel,Organisation,Passenger Vehicle,7
08/01/2015 12:00:00 AM,GARBAGE COMPACTOR,Diesel,Organisation,Goods vehicles over 4500kg GVM,71
08/01/2015 12:00:00 AM,GARBAGE COMPACTOR,Diesel,Person,Goods vehicles over 4500kg GVM,4
08/01/2015 12:00:00 AM,GOODS TRAILER,,Organisation,Trailer,1993
08/01/2015 12:00:00 AM,GOODS TRAILER,,Person,Trailer,25868
08/01/2015 12:00:00 AM,GRADER,Diesel,Person,Miscellaneous,2
08/01/2015 12:00:00 AM,GRADER,Diesel,Organisation,Goods vehicles over 4500kg GVM,2
08/01/2015 12:00:00 AM,GRADER,Diesel,Organisation,Miscellaneous,4
08/01/2015 12:00:00 AM,HORSE FLOAT,,Organisation,Trailer,10
08/01/2015 12:00:00 AM,HORSE FLOAT,,Person,Trailer,419
08/01/2015 12:00:00 AM,JINKER,,Organisation,Trailer,1
08/01/2015 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Police Vehicle,2
08/01/2015 12:00:00 AM,LIGHT BUS,Diesel,Person,Bus or tourist vehicle Seating 16 or less (including Driver),7
08/01/2015 12:00:00 AM,LIGHT BUS,Diesel,Person,Taxi,11
08/01/2015 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Bus or tourist vehicle Seating 16 or less (including Driver),7
08/01/2015 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Bus or tourist vehicle Seating 17 or more (including Driver),2
08/01/2015 12:00:00 AM,LIGHT BUS,Diesel,Person,Bus or tourist vehicle Seating 17 or more (including Driver),1
08/01/2015 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Passenger Vehicle,112
08/01/2015 12:00:00 AM,LIGHT BUS,Diesel,Person,Passenger Vehicle,50
08/01/2015 12:00:00 AM,LIGHT BUS,Diesel,Person,Private Hire Car,1
08/01/2015 12:00:00 AM,LIGHT BUS,Diesel,Organisation,Drive Yourself Vehicle,1
08/01/2015 12:00:00 AM,LIGHT BUS,LPG,Person,Passenger Vehicle,1
08/01/2015 12:00:00 AM,LIGHT BUS,Petrol,Organisation,Taxi,1
08/01/2015 12:00:00 AM,LIGHT BUS,Petrol,Person,Taxi,6
08/01/2015 12:00:00 AM,LIGHT BUS,Petrol,Organisation,Drive Yourself Vehicle,2
08/01/2015 12:00:00 AM,LIGHT BUS,Petrol,Organisation,Passenger Vehicle,76
08/01/2015 12:00:00 AM,LIGHT BUS,Petrol,Person,Bus or tourist vehicle Seating 16 or less (including Driver),5
08/01/2015 12:00:00 AM,LIGHT BUS,Petrol,Organisation,Bus or tourist vehicle Seating 16 or less (including Driver),3
08/01/2015 12:00:00 AM,LIGHT BUS,Petrol,Person,Passenger Vehicle,38
08/01/2015 12:00:00 AM,LIGHT BUS,Petrol Or Lpg Option,Person,Passenger Vehicle,3
08/01/2015 12:00:00 AM,LIGHT BUS,Petrol Or Lpg Option,Person,Bus or tourist vehicle Seating 16 or less (including Driver),1
