stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding
2213,,Heysen St before Preston St,-35.330333,149.055247,,,0,0
2214,,Canberra Girls Grammar Senior School Melbourne Av,-35.318043,149.115331,,,0,0
2216,,Melbourne Av after National Cct,-35.313832,149.119077,,,0,0
2217,,Melbourne Av after Canterbury Cr,-35.312177,149.120541,,,0,0
2218,,State Cir after Melbourne Av,-35.311169,149.120628,,,0,0
2219,,Gawler Cr opp Canberra Girls Grammar Senior School,-35.317139,149.11316,,,0,0
2220,,Canberra Girls Grammar Senior School Gawler Cr,-35.317222,149.113343,,,0,0
2221,,Gawler Cr before Robe St,-35.31442,149.110472,,,0,0
2222,,Hopetoun Cct before Grey St,-35.313076,149.10766,,,0,0
2223,,Hopetoun Cct after Grose St,-35.313062,149.107382,,,0,0
2224,,Hopetoun Cct after 1st Hampton Cct,-35.309643,149.106629,,,0,0
2225,,Hopetoun Cct after Weston St,-35.310257,149.106627,,,0,0
2226,,Hopetoun Cct before Loftus St,-35.307367,149.106482,,,0,0
2227,,Hopetoun Cct before 1st Hampton Cct,-35.307424,149.106565,,,0,0
2228,,Hopetoun Cct before Schlich St,-35.305177,149.106825,,,0,0
2229,,Schlich St before Broome Cr,-35.30459,149.104681,,,0,0
2230,,Schlich St before Hopetoun Cct,-35.304595,149.106301,,,0,0
2231,,Schlich St before Musgrave St,-35.304428,149.103817,,,0,0
2232,,Eyre St after Howitt St,-35.31544,149.143959,,,0,0
2233,,Wentworth Av after Giles St,-35.314297,149.144498,,,0,0
2234,,Wentworth Av after Dawes St,-35.317354,149.146322,,,0,0
2235,,Wentworth Av before Dawes St,-35.317088,149.145545,,,0,0
2240,,Nemarang Cr opp Larakia St,-35.35193,149.063966,,,0,0
2245,,Parliament House Federation Mall Northbound,-35.305533,149.126073,,,0,0
2246,,Parliament House Federation Mall Southbound,-35.306085,149.127012,,,0,0
2247,,Commonwealth Av opp Albert Hall,-35.297891,149.126295,,,0,0
2248,,Albert Hall Commonwealth Av,-35.297776,149.125878,,,0,0
2249,,Nemarang Cr after Galibal St,-35.352322,149.066874,,,0,0
2251,,Nemarang Cr after Yiman St,-35.352526,149.067154,,,0,0
2254,,National Cct after Sydney Av,-35.311874,149.132453,,,0,0
2255,,National Cct before Syndey Av,-35.312135,149.132407,,,0,0
2256,,National Cct before Bourke St,-35.310889,149.133151,,,0,0
2257,,National Cct after Darling St,-35.309925,149.133216,,,0,0
2258,,Barton Bus Stn Plt 1,-35.306076,149.133149,,,0,0
2259,,Barton Bus Stn Plt 2,-35.305591,149.133041,,,0,0
2261,,Fairbairn Av before Creswell St,-35.283204,149.154216,,,0,0
2262,,Fairbairn Av after Mount Ainslie Dr,-35.28529,149.162379,,,0,0
2263,,Fairbairn Av after Truscott St,-35.28525,149.161835,,,0,0
2264,,Gilmore Cr opp Garran PS,-35.343983,149.101423,,,0,0
2265,,Garran PS Gilmore Cr,-35.343981,149.101604,,,0,0
2266,,Kitchener St before 1st Gilmore Cr,-35.338278,149.102482,,,0,0
2267,,Kitchener St before Lynch St,-35.338147,149.102228,,,0,0
2268,,Kitchener St after McNicoll St,-35.335958,149.100673,,,0,0
2269,,Kitchener St before Birdwood St,-35.335187,149.100011,,,0,0
2270,,Kitchener St before Goble St,-35.333996,149.098343,,,0,0
2271,,Kitchener St opp Goble St,-35.333877,149.097867,,,0,0
2272,,Kent St opp Hughes Shops,-35.333129,149.095038,,,0,0
2273,,Kent St before Birdwood St,-35.329608,149.094568,,,0,0
2274,,Kent St after Jensen St,-35.329378,149.094521,,,0,0
2275,,Kent St opp Alfred Deakin HS,-35.325357,149.096393,,,0,0
2276,,Alfred Deakin HS Kent St,-35.324939,149.096525,,,0,0
2277,,Royal Life Saving House Kent St,-35.322316,149.097729,,,0,0
2278,,Canberra Private Hospital Kent St,-35.319844,149.098179,,,0,0
2279,,Kent St opp Canberra Private Hospital,-35.319343,149.09831,,,0,0
2280,,Strickland Cr before Kent St,-35.318473,149.098854,,,0,0
2281,,Strickland Cr before Macgregor St,-35.318425,149.099019,,,0,0
2282,,Macgregor St after Cairns St,-35.31718,149.101426,,,0,0
2283,,Macgregor St before Nathan St,-35.316947,149.102007,,,0,0
2284,,Macgregor St before Stradbroke St,-35.316323,149.105658,,,0,0
2285,,Macgregor St after De Chair St,-35.316264,149.105207,,,0,0
2286,,Macgregor St opp Deakin Shops,-35.31546,149.10831,,,0,0
2287,,Deakin Shops Hopetoun Cct,-35.314875,149.108376,,,0,0
2288,,Gawler Cr opp Robe St,-35.314785,149.11117,,,0,0
2289,,Yambina Cr after Nemarang Cr,-35.356553,149.059737,,,0,0
2290,,Mawson Dr after Wilkins St,-35.363346,149.096533,,,0,0
2291,,Kent St opp Royal Life Saving House,-35.322115,149.097904,,,0,0
2292,,Yambina Cr after Wirangu Pl,-35.356549,149.059626,,,0,0
2293,,Ainsworth St before Mawson Dr,-35.361447,149.098717,,,0,0
2294,,Mawson PS Ainsworth St,-35.3599,149.097833,,,0,0
2295,,Ainsworth St opp Mawson PS,-35.359881,149.097633,,,0,0
2296,,Canberra Christian School Ainsworth St,-35.356095,149.097686,,,0,0
2297,,Ainsworth St opp Canberra Christian School,-35.356543,149.097409,,,0,0
2298,,Streeton Dr before Bangalay Cr,-35.350687,149.04215,,,0,0
2299,,Streeton Dr after Darwinia Tce,-35.352504,149.041594,,,0,0
2300,,Ainsworth St after Alsop Cl,-35.350578,149.093419,,,0,0
2301,,Ainsworth St after Hindmarsh Dr,-35.349842,149.093792,,,0,0
2302,,Gilmore Cr before 1st Eldridge Cr,-35.345755,149.104958,,,0,0
2303,,Gilmore Cr before Esson Pl,-35.345865,149.104937,,,0,0
2304,,John James Hospital Strickland Cr,-35.318467,149.09562,,,0,0
2305,,Strickland Cr opp John James Hospital,-35.318363,149.09534,,,0,0
2306,,Novar St after Kintore Cr,-35.311956,149.098203,,,0,0
2307,,Novar St before Weston St,-35.310115,149.098205,,,0,0
2308,,Yarralumla Shops Novar St,-35.307926,149.098184,,,0,0
2313,,Melbourne Av opp Canberra Girls Grammar Senior Sch,-35.318479,149.115575,,,0,0
2328,,Canberra Av after Giles St,-35.320037,149.138344,,,0,0
2329,,Giles St before Canberra Av,-35.319444,149.137537,,,0,0
2330,,Giles St after Leichhardt St,-35.317203,149.138968,,,0,0
2331,,Eyre St before Leichhardt St,-35.318267,149.140351,,,0,0
2332,,Dalrymple St before Goyder St,-35.342952,149.138483,,,0,0
2333,,Dalrymple St after Goyder St,-35.343101,149.138637,,,0,0
2334,,Jindalee Aged Care Goyder St,-35.341372,149.142414,,,0,0
2335,,Goyder St opp Jindalee Aged Care,-35.341204,149.142496,,,0,0
2338,,Narrabundah College Goyder St,-35.338409,149.148004,,,0,0
2339,,Goyder St opp Narrabundah College,-35.338199,149.148566,,,0,0
2340,,Goyder St opp Kyeema St,-35.336696,149.153516,,,0,0
2341,,Goyder St after Kyeema St,-35.336754,149.152926,,,0,0
2342,,130 Goyder St,-35.337065,149.156005,,,0,0
2343,,Goyder St opp 128,-35.337125,149.156512,,,0,0
2344,,92 Matina St,-35.334382,149.158643,,,0,0
2345,,Matina St opp 98,-35.334741,149.158479,,,0,0
2346,,Kootara Cr after Deeban Pl,-35.333006,149.158418,,,0,0
2347,,Kootara Cr after Matina St,-35.333096,149.158548,,,0,0
2348,,Kootara Cr before Boolimba Cr,-35.332973,149.156621,,,0,0
2350,,Narrabundah Shops Kootara Cr,-35.332518,149.154712,,,0,0
2351,,Kootara Cr opp Narrabundah Shops,-35.331939,149.153696,,,0,0
2352,,Kootara Cr before Bundeela St,-35.331173,149.152186,,,0,0
2353,,Narrabundah PS Kootara Cr,-35.329926,149.15098,,,0,0
2354,,Kootara Cr opp Narrabundah PS,-35.328893,149.150082,,,0,0
2355,,Kootara Cr before Keira St,-35.327325,149.149504,,,0,0
2361,,McIntyre St after Stuart St,-35.33147,149.145318,,,0,0
2362,,McIntyre St opp Stuart St,-35.331757,149.145026,,,0,0
2363,,Stuart St at Strzelecki Cr,-35.330777,149.143752,,,0,0
2364,,Stuart St before Strzelecki Cr,-35.330178,149.143406,,,0,0
2365,,Griffith Shops Stuart St,-35.328656,149.142124,,,0,0
2366,,Stuart St opp Griffith Shops,-35.327962,149.141294,,,0,0
2367,,Stuart St before Barrallier St,-35.325495,149.139212,,,0,0
2368,,Stuart St after Barrallier St,-35.325555,149.139401,,,0,0
2369,,Stuart St after Hann St,-35.323676,149.137787,,,0,0
2370,,Stuart St after Lockyer St,-35.323669,149.137651,,,0,0
2371,,Captain Cook Cr opp Manuka Shops,-35.321071,149.1351,,,0,0
2372,,Manuka Shops Captain Cook Cr,-35.321679,149.134521,,,0,0
2373,,Wentworth Av opp Old Bus Depot Markets,-35.313088,149.143217,,,0,0
2374,,Old Bus Depot Markets Wentworth Av,-35.311627,149.142874,,,0,0
2375,,Brisbane Av after Macquarie St,-35.309258,149.136503,,,0,0
2376,,Australian Federal Police College Brisbane Av,-35.309746,149.13704,,,0,0
2378,,St Peter & St Pauls PS Yamba Dr,-35.339999,149.093123,,,0,0
2379,,Yamba Dr before Kitchener St,-35.342462,149.096904,,,0,0
2380,,Yamba Dr opp Justinian St,-35.341134,149.094758,,,0,0
2382,,Canberra Hospital Yamba Dr,-35.346484,149.09975,,,0,0
2387,,Ipswich St after Wiluna St,-35.329129,149.163029,,,0,0
2389,,Gladstone St before Maryborough St,-35.323608,149.172673,,,0,0
2390,,Gladstone St before Kembla St,-35.322264,149.174749,,,0,0
2391,,86 Gladstone St,-35.322294,149.17964,,,0,0
2392,,120 Gladstone St,-35.32397,149.182203,,,0,0
2394,,Canberra Montessori School Mulley St,-35.331921,149.049059,,,0,0
2395,,Blackwood Tce after Calder Cr,-35.334339,149.048455,,,0,0
2396,,Blackwood Tce after Mulley St,-35.334412,149.048503,,,0,0
2397,,Blackwood Tce after Pearson St,-35.335625,149.046473,,,0,0
2398,,Macfarland Cr opp Pearce Shops,-35.363155,149.08133,,,0,0
2401,,Newcastle St before Molonglo Mall,-35.32912,149.178163,,,0,0
2403,,Wollongong St before Maryborough St,-35.327447,149.177517,,,0,0
2406,,Albany St before Collie St,-35.327406,149.1812,,,0,0
2407,,Wollongong St after Collie St,-35.326724,149.178392,,,0,0
2408,,Blackwood Tce after Hyndes Cr,-35.335564,149.046361,,,0,0
2409,,Burrinjuck Cr after 1st Serpentine St,-35.332888,149.037338,,,0,0
2410,,Wyangala St before Hindmarsh Dr,-35.342558,149.032302,,,0,0
2415,,Waramanga Shops Nemerang Cr,-35.352477,149.060606,,,0,0
2416,,Nemarang Cr opp Waramanga Shops,-35.352679,149.060601,,,0,0
2417,,Arawang PS Nemerang Cr,-35.355483,149.060234,,,0,0
2418,,Nemarang Cr opp Arawang PS,-35.355402,149.060384,,,0,0
2419,,Yambina Cr before Wirangu Pl,-35.357395,149.059464,,,0,0
2421,,Yambina Cr before Badimara St,-35.35776,149.059478,,,0,0
2423,,Fremantle Dr after Bunbury St,-35.349007,149.04955,,,0,0
2424,,Fremantle Dr opp Bunbury St,-35.34894,149.049422,,,0,0
2425,,Fremantle Dr after 2nd Mackie Cr,-35.352453,149.049215,,,0,0
2426,,Fremantle Dr opp 2nd Reveley Cr,-35.352507,149.049037,,,0,0
2427,,Fremantle Dr after 1st Reveley Cr,-35.353363,149.04755,,,0,0
2428,,Fremantle Dr before Crowder Cct,-35.353851,149.04689,,,0,0
2429,,Bangalay Cr after Casuarina St,-35.349006,149.036425,,,0,0
2430,,Bangalay Cr opp Casuarina St,-35.349009,149.036661,,,0,0
2431,,Bangalay Cr opp Rivett Shops,-35.34678,149.035971,,,0,0
2432,,Rivett Shops Bangalay Cr,-35.347034,149.036029,,,0,0
2433,,Carbeen St after Bangalay Cr,-35.344349,149.039507,,,0,0
2434,,Carbeen St after 2nd Gungurra Cr,-35.34447,149.039452,,,0,0
2435,,Carbeen St opp 2nd Gungurra Cr,-35.344016,149.043047,,,0,0
2436,,Carbeen St after 1st Gungurra Cr,-35.344128,149.042989,,,0,0
2437,,Carbeen St before Tristania St,-35.342446,149.04569,,,0,0
2438,,Carbeen St before Hindmarsh Dr,-35.342385,149.045523,,,0,0
2439,,Kootara Cr after 2nd Gymea St,-35.332769,149.156052,,,0,0
2444,,Kootara Cr before McMillan Cr,-35.326259,149.149166,,,0,0
2448,,Novar St before Kintore Cr,-35.312031,149.098293,,,0,0
2449,,Novar St after Weston St,-35.310151,149.098289,,,0,0
2450,,Novar St opp Yarralumla Shops,-35.307386,149.098311,,,0,0
2451,,Schlich St before Novar St,-35.303827,149.09873,,,0,0
2452,,Schlich St after Novar St,-35.303772,149.099083,,,0,0
2453,,Tyagarah St after Culgoa Cct,-35.349919,149.106148,,,0,0
2454,,Julia Flynn Av before 1st Ellwood Cr,-35.364222,149.110326,,,0,0
2457,,Julia Flynn Av before Crook Pl,-35.36558,149.112573,,,0,0
2458,,Julia Flynn Av before 2nd Ringrose Cr,-35.365765,149.112523,,,0,0
2459,,Julia Flynn Av opp Isaacs Shops,-35.36722,149.112822,,,0,0
2460,,Isaacs Shops Julia Flynn Av,-35.367296,149.112619,,,0,0
2461,,Julia Flynn Av after Dorsch St,-35.370031,149.111467,,,0,0
2462,,Julia Flynn Av opp Dorsch St,-35.370236,149.111729,,,0,0
2463,,Julia Flynn Av after 2nd Rule St,-35.37172,149.113458,,,0,0
2464,,Julia Flynn Av before 2nd Walton St,-35.371902,149.113857,,,0,0
2465,,Julia Flynn Av after Huffer Cl,-35.373262,149.11602,,,0,0
2466,,Julia Flynn Av opp Rooney Pl,-35.373338,149.11589,,,0,0
2467,,Julia Flynn Av after 2nd Rowntree Cr,-35.375625,149.114685,,,0,0
2468,,Julia Flynn Av after Alexander Mackie Cct,-35.375629,149.114516,,,0,0
2469,,Dookie St after Hawkesbury Cr,-35.376743,149.109216,,,0,0
2470,,Dookie St after Longerenong St,-35.376729,149.10911,,,0,0
2471,,Farrer PS Lambrigg St,-35.378992,149.107141,,,0,0
2472,,Lambrigg St opp Farrer PS,-35.379151,149.107245,,,0,0
2473,,Lambrigg St opp Prescott St,-35.377864,149.103944,,,0,0
2474,,Lambrigg St after Prescott St,-35.377961,149.10376,,,0,0
2475,,Marshall St opp Farrer Shops,-35.374983,149.101027,,,0,0
2476,,Farrer Shops Marshall St,-35.375147,149.101153,,,0,0
2477,,Marshall St opp Goodwin Village Farrer,-35.373633,149.101711,,,0,0
2478,,Goodwin Village Farrer Marshall St,-35.372818,149.101828,,,0,0
2479,,Mawson Dr after Hurley St,-35.363194,149.096452,,,0,0
2480,,Ainsworth St after Mawson Dr,-35.361673,149.098629,,,0,0
2481,,Ainsworth St before Power St,-35.35342,149.09558,,,0,0
2482,,Ainsworth St before Butters Dr,-35.353955,149.096909,,,0,0
2483,,Ainsworth St opp Woden CIT,-35.347851,149.094895,,,0,0
2484,,CIT Woden Ainsworth St,-35.347935,149.095029,,,0,0
2485,,Ainsworth St after Kitchener St,-35.346014,149.096768,,,0,0
2486,,Ainsworth St before Kitchener St,-35.345693,149.096674,,,0,0
2487,,Kitchener St after Ainsworth St,-35.344435,149.097398,,,0,0
2488,,Kitchener St before Ainsworth St,-35.344604,149.09724,,,0,0
2492,,Bangalay Cr before 1st Mirbelia Cr,-35.349342,149.038757,,,0,0
2493,,Bangalay Cr opp 2nd Mirbelia Cr,-35.349293,149.039816,,,0,0
2494,,Kalgoorlie Cr after Mareeba St,-35.357795,149.053453,,,0,0
2495,,Kalgoorlie Cr before 2nd Bendigo St,-35.357755,149.053334,,,0,0
2496,,Mt Stromlo HS Badimara St,-35.355702,149.054441,,,0,0
2497,,Badimara St opp Mt Stromlo HS,-35.355706,149.054251,,,0,0
2499,,Devonport St opp Lyons Shops,-35.338826,149.075846,,,0,0
2500,,Devonport St after 1st Scottsdale St,-35.336488,149.074674,,,0,0
2501,,41 Devonport St,-35.33646,149.074514,,,0,0
2502,,Devonport St opp 1st Derwent St,-35.334276,149.072025,,,0,0
2503,,Devonport St after 2nd Derwent St,-35.334434,149.072019,,,0,0
2504,,Heysen St before Devonport St,-35.333039,149.069297,,,0,0
2505,,Heysen St after Devonport St,-35.333242,149.069216,,,0,0
2506,,Mulley St after Dixon Dr,-35.330708,149.048483,,,0,0
2507,,Warragamba Av before Jindabyne St,-35.330566,149.034912,,,0,0
2508,,Warragamba Av opp Jindabyne St,-35.330468,149.034831,,,0,0
2509,,Burrinjuck Cr after 2nd Tantangara St,-35.339542,149.036342,,,0,0
2510,,Burrinjuck Cr after Kallara Cl,-35.339579,149.036765,,,0,0
2513,,Mulley St opp Canberra Montessori School,-35.33265,149.048917,,,0,0
2514,,Mulley St before Dixon Dr,-35.330704,149.048379,,,0,0
2520,,Beasley St opp Torrens Shops,-35.373643,149.087106,,,0,0
2521,,Namatjira Dr after Bunbury St,-35.347093,149.057011,,,0,0
2522,,Streeton Dr opp Darwinia Tce,-35.352406,149.041742,,,0,0
2523,,Streeton Dr opp Bangalay Cr,-35.350883,149.042233,,,0,0
2530,,Gilmore Cr at 1st Ingamells St,-35.339495,149.103561,,,0,0
2531,,Gilmore Cr after Sabine Cl,-35.339659,149.104092,,,0,0
2532,,Gilmore Cr after 2nd Ingamells St,-35.340067,149.107456,,,0,0
2533,,Gilmore Cr opp 1st Ingamells St,-35.340057,149.107089,,,0,0
2534,,Garran Shops Gilmore Cr,-35.342045,149.108792,,,0,0
2535,,Gilmore Cr opp Garran Shops,-35.342086,149.108972,,,0,0
2536,,Gilmore Cr before Hartigan St,-35.343476,149.108857,,,0,0
2537,,Gilmore Cr after Hopegood Pl,-35.34425,149.108032,,,0,0
2539,,Gilmore Cr opp 1st Eldridge Cr,-35.344997,149.107064,,,0,0
2540,,Hughes Shops Wisdom St,-35.33292,149.094179,,,0,0
2542,,Streeton Dr before Namatjira Dr,-35.355681,149.048834,,,0,0
2553,,Gold Creek PS Kelleway Av,-35.18152,149.100659,,,0,0
2556,,Melbourne Av before Empire Cct,-35.316638,149.116575,,,0,0
2558,,Daramalan College Cowper St,-35.252645,149.139351,,,0,0
2560,,Ipima St before Wise St,-35.266106,149.136872,,,0,0
2563,,Starke St after Powell St,-35.227714,149.01811,,,0,0
2565,,Warragamba Av before Eucumbene Dr,-35.331036,149.02963,,,0,0
2566,,Warragamba Av after Eucumbene Dr,-35.330917,149.029804,,,0,0
2569,,Melba HS School Grounds SSO,-35.213887,149.049099,,,0,0
2571,,Narrabundah College Jerrabomberra Av,-35.335868,149.147893,,,0,0
2572,,St Michaels PS Tyrell Cct,-35.223607,149.108981,,,0,0
2576,,Astrolabe St Red Hill PS SSO,-35.339401,149.1325,,,0,0
2581,,Brindabella Christian College Brigalow St,-35.24929,149.12742,,,0,0
2582,,Streeton Dr after Namatjira Dr,-35.355708,149.048641,,,0,0
2586,,Parliament House Parliament Dr Southbound,-35.307268,149.122739,,,0,0
2587,,Parliament House Parliament Dr Northbound,-35.309077,149.126087,,,0,0
2589,,Cooleman Court Interchange Plt 3,-35.34099,149.052342,,,0,0
2591,,Namatjira Dr after Parkinson St,-35.343054,149.057398,,,0,0
2592,,Callam St after Hindmarsh Dr,-35.34819,149.089343,,,0,0
2593,,Melbourne Av after Somers Cr,-35.312928,149.120525,,,0,0
2594,,Melbourne Av at National Cct,-35.314611,149.119025,,,0,0
2595,,Melbourne Av at Empire Cct,-35.316413,149.117423,,,0,0
2596,,Kingston Shops Eyre St,-35.316625,149.141813,,,0,0
2597,,Brigalow St opp Brindabella Christian College,-35.249014,149.127287,,,0,0
2598,,Kingston Shops Giles St,-35.315802,149.140198,,,0,0
2601,,Canberra Hospital Hospital Rd,-35.346322,149.101786,,,0,0
2604,,Bateson Rd before Canberra Hospital,-35.348687,149.102701,,,0,0
2609,,Southlands Shops Athllon Dr,-35.364908,149.092621,,,0,0
2610,,Athllon Dr opp Southlands Shops,-35.363343,149.092283,,,0,0
2613,,Gladstone St before Cessnock St,-35.3232,149.1729,,,0,0
2614,,83 - 85 Gladstone St,-35.322006,149.179358,,,0,0
2615,,127 Gladstone St,-35.324015,149.182396,,,0,0
2616,,Gladstone St opp Albany St,-35.325374,149.183654,,,0,0
2617,,Bateson Rd after Canberra Hospital,-35.348599,149.102806,,,0,0
2623,,Newcastle St after Wollongong St,-35.328876,149.178299,,,0,0
2634,,Canberra Av after Monaro Hwy,-35.330461,149.16115,,,0,0
2642,,Gawler Cr before Deakin Shops,-35.314271,149.108831,,,0,0
2643,,Gawler Cr after Deakin Shops,-35.314215,149.108768,,,0,0
2646,,Namatjira Dr after Hindmarsh Dr,-35.347112,149.057165,,,0,0
2647,,Namatjira Dr before Badimara St,-35.353404,149.052595,,,0,0
2650,,Athllon Dr after Shea St,-35.351277,149.090695,,,0,0
2651,,Athllon Dr opp Shea St,-35.352368,149.091278,,,0,0
2652,,Athllon Dr after Beasley St,-35.371283,149.092671,,,0,0
2653,,Athllon Dr 2nd after Beasley St,-35.375775,149.09321,,,0,0
2654,,Beasley St after Marshall St,-35.371151,149.100719,,,0,0
2655,,Beasley St opp Wilkins St,-35.371724,149.09871,,,0,0
2669,,Streeton Dr opp Chapman PS,-35.354909,149.042503,,,0,0
2670,,Chapman PS Streeton Dr,-35.354765,149.04218,,,0,0
2671,,Ainsworth St opp Hobury St,-35.352035,149.09401,,,0,0
2672,,Ainsworth St before Horbury St,-35.352021,149.093789,,,0,0
2673,,Athllon Dr at Beasley St,-35.372591,149.093063,,,0,0
2674,,Beasley St after Torrens Pl,-35.372924,149.088827,,,0,0
2675,,142 Beasley St,-35.372983,149.088941,,,0,0
2676,,Dixon Dr before Blackwood Tce,-35.333656,149.039023,,,0,0
2677,,Dixon Dr before 2nd Burrinjuck Cr,-35.33359,149.038904,,,0,0
2678,,Canberra Av before Mildura St,-35.326703,149.155511,,,0,0
2679,,Westfield Woden Corinna St,-35.345916,149.084212,,,0,0
2680,,Canberra Av after Nyrang St,-35.325695,149.153409,,,0,0
2687,,Athllon Dr opp Parramatta St,-35.355429,149.091612,,,0,0
2688,,Athllon Dr after Parramatta St,-35.354038,149.091313,,,0,0
2690,,Namatjira Dr before Macnally St,-35.339349,149.054694,,,0,0
2695,,Tom Roberts Av opp 1st Templestowe Av,-35.465682,149.105927,,,0,0
2696,,Tharwa Dr after Drakeford Dr,-35.44526,149.093656,,,0,0
2697,,Tharwa Dr before Drakeford Dr,-35.445199,149.093261,,,0,0
2698,,Tharwa Dr before Box Hill Av,-35.454626,149.091331,,,0,0
2699,,Tharwa Dr after Box Hill Av,-35.454625,149.090981,,,0,0
2705,,Woden Interchange Plt 3,-35.344481,149.08737,,https://www.transport.act.gov.au/__data/assets/pdf_file/0016/1244203/TC_station_woden.pdf,0,0
2706,,Woden Interchange Plt 4,-35.344444,149.0876,,https://www.transport.act.gov.au/__data/assets/pdf_file/0016/1244203/TC_station_woden.pdf,0,0
2709,,Woden Interchange Plt 6,-35.34424,149.087812,,https://www.transport.act.gov.au/__data/assets/pdf_file/0016/1244203/TC_station_woden.pdf,0,0
2710,,Woden Interchange Plt 7,-35.34391,149.087758,,https://www.transport.act.gov.au/__data/assets/pdf_file/0016/1244203/TC_station_woden.pdf,0,0
2712,,Woden Interchange Plt 8,-35.344002,149.087621,,https://www.transport.act.gov.au/__data/assets/pdf_file/0016/1244203/TC_station_woden.pdf,0,0
2716,,Woden Interchange Plt 11,-35.344446,149.086941,,https://www.transport.act.gov.au/__data/assets/pdf_file/0016/1244203/TC_station_woden.pdf,0,0
2717,,Jim Pike Av after 1st Charlton Cr,-35.460817,149.078202,,,0,0
2718,,Soward Way after Athllon Dr,-35.419474,149.066372,,,0,0
2730,,Kent St after Macartney Cr,-35.317013,149.098298,,,0,0
2731,,Kent St after Strickland Cr,-35.317149,149.098201,,,0,0
2803,,Steve Irwin Av before Ulysses Cct,-35.324372,149.036256,,,0,0
2804,,Woden Interchange Plt 2,-35.344539,149.086956,,https://www.transport.act.gov.au/__data/assets/pdf_file/0016/1244203/TC_station_woden.pdf,0,0
2805,,Steve Irwin Av before David Fleay St,-35.324558,149.036357,,,0,0
2806,,Steve Irwin Av after John Gorton Dr,-35.320403,149.036667,,,0,0
2809,,John Gorton Dr after Steve Irwin Av,-35.319416,149.036656,,,0,0
2810,,John Gorton Dr after Fred Daly Av,-35.320016,149.037916,,,0,0
2811,,John Gorton Dr after Cotter Rd,-35.324779,149.043384,,,0,0
2812,,John Gorton Dr after Harold White Av,-35.325386,149.044625,,,0,0
2814,,Woden Interchange Plt 9,-35.34435,149.087515,,https://www.transport.act.gov.au/__data/assets/pdf_file/0016/1244203/TC_station_woden.pdf,0,0
2815,,Woden Interchange Plt 10,-35.344399,149.087264,,https://www.transport.act.gov.au/__data/assets/pdf_file/0016/1244203/TC_station_woden.pdf,0,0
2820,,Streeton Drive after Unwin Pl,-35.32918,149.05393,,,0,0
2821,,Streeton Dr after Dixon Dr,-35.32795,149.05353,,,0,0
2822,,Cotter Rd After Streeton Dr,-35.326971,149.05264,,,0,0
2824,,Fyshwick Park & Ride Iron Knob St,-35.338688,149.182785,,,0,0
2825,,Canberra Av after Whyalla St,-35.335951,149.172779,,,0,0
2826,,Wyndham Av after Bielski St,-35.305351,149.026999,,,0,0
2827,,Wyndham Av before Bielski St,-35.305519,149.026776,,,0,0
2828,,Kondelea Way before Ada Norris Av,-35.302958,149.020901,,,0,0
2829,,Kondelea Way at Ada Norris Av,-35.30349,149.020793,,,0,0
2830,,Denman Prospect Shops Felstead Vista,-35.299328,149.02188,,,0,0
2831,,Felstead Vista opp Denman Prospect Shops,-35.299141,149.021974,,,0,0
2832,,Holborow Av before Eureka Way,-35.299125,149.026735,,,0,0
2833,,Holborow Av after Eureka Way,-35.298894,149.026815,,,0,0
2834,,Holborow Av after Greenwood St,-35.298937,149.029989,,,0,0
2835,,Holborow Av after Greenwood St,-35.298611,149.031947,,,0,0
2836,,John Gorton Dr after Wyndham Av,-35.30436,149.03199,,,0,0
2837,,John Gorton Dr before Wyndham Av,-35.30465,149.03217,,,0,0
2839,,John Gorton Dr after Holborow Av,-35.299656,149.034225,,,0,0
2840,,Annabelle View before Harold White Av,-35.320301,149.046979,,,0,0
2841,,Annabelle View after Harold White Av,-35.320311,149.046786,,,0,0
2842,,Harold White Av after Woodberry Av,-35.324459,149.044806,,,0,0
2843,,Harold White Av before Woodberry Av,-35.324316,149.044733,,,0,0
2845,,John Gorton Dr after Opperman Av,-35.311998,149.031926,,,0,0
2846,,John Gorton Dr opp Opperman Av,-35.312967,149.032645,,,0,0
2908,,Woden Interchange Plt 5,-35.344531,149.087902,,https://www.transport.act.gov.au/__data/assets/pdf_file/0016/1244203/TC_station_woden.pdf,0,0
2916,,Woden Interchange Arrivals,-35.344531,149.087276,,https://www.transport.act.gov.au/__data/assets/pdf_file/0016/1244203/TC_station_woden.pdf,0,0
2919,,Ipswich St before Canberra Av,-35.329094,149.162797,,,0,0
2925,,Forrest PS National Cct,-35.315401,149.126899,,,0,0
2926,,National Cct opp Forrest PS,-35.315571,149.126543,,,0,0
2941,,Newcastle St after Gladstone St,-35.324994,149.172318,,,0,0
2943,,Canberra Av after Geelong St,-35.333471,149.167616,,,0,0
2944,,Canberra Av before Faulding St,-35.335005,149.169987,,,0,0
2948,,Canberra Outlet Centre Iron Knob St,-35.336291,149.179587,,,0,0
3,,Athllon Dr opp Learmonth Dr,-35.402793,149.065015,,,0,0
3000,,City Interchange Plt 9 Arrivals,-35.278839,149.130649,,https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf,0,0
3003,,London Cct opp Legislative Assembly,-35.281562,149.131859,,,0,0
3004,,London Cct after Akuna St,-35.28228,149.13209,,,0,0
