"stopID","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","wheelchair_boarding","index","dist","ID","DIVISION_CODE","DIVISION_NAME","LAST_UPDATE_DATE","OBJECTID"
2099,NA,"Culgoa Cct after 1st Jindalee Cr",-35.35438,149.104996,NA,"",0,0,103,0,707,335,"O'MALLEY","2018/05/11 09:45:26+00",103
2100,NA,"Culgoa Cct opp 2nd Jindalee Cr",-35.354306,149.105101,NA,"",0,0,103,0,707,335,"O'MALLEY","2018/05/11 09:45:26+00",103
2101,NA,"Kareelah Vsta after Mialli Pl",-35.35546,149.107267,NA,"",0,0,103,0,707,335,"O'MALLEY","2018/05/11 09:45:26+00",103
2102,NA,"Kareelah Vsta after Gerogery Pl",-35.355485,149.107132,NA,"",0,0,103,0,707,335,"O'MALLEY","2018/05/11 09:45:26+00",103
2103,NA,"Kareelah Vsta before Numeralla St",-35.357431,149.107688,NA,"",0,0,103,0,707,335,"O'MALLEY","2018/05/11 09:45:26+00",103
2104,NA,"Kareelah Vsta after Taronga Pl",-35.35778,149.108376,NA,"",0,0,103,0,707,335,"O'MALLEY","2018/05/11 09:45:26+00",103
2105,NA,"Ngunawal Dr before Kareelah Vsta",-35.359443,149.109038,NA,"",0,0,103,0,707,335,"O'MALLEY","2018/05/11 09:45:26+00",103
2106,NA,"Ngunawal Dr after Kareelah Vsta",-35.359623,149.109087,NA,"",0,0,100,0,701,336,"ISAACS","2018/10/24 10:28:48+00",100
2107,NA,"Bromby St before Cobbadah St",-35.36213,149.106953,NA,"",0,0,100,0,701,336,"ISAACS","2018/10/24 10:28:48+00",100
2108,NA,"Bromby St opp Cobbadah St",-35.36208,149.107125,NA,"",0,0,100,0,701,336,"ISAACS","2018/10/24 10:28:48+00",100
2109,NA,"Bromby St after William Wilkins Cr",-35.363601,149.107772,NA,"",0,0,100,0,701,336,"ISAACS","2018/10/24 10:28:48+00",100
2110,NA,"Bromby St after Julia Flynn Av",-35.363641,149.107655,NA,"",0,0,100,0,701,336,"ISAACS","2018/10/24 10:28:48+00",100
2111,NA,"Julia Flynn Av after Adkinson Cl",-35.364206,149.110548,NA,"",0,0,100,0,701,336,"ISAACS","2018/10/24 10:28:48+00",100
2112,NA,"St Judes PS Mulley St",-35.335532,149.051091,NA,"",0,0,90,0,650,447,"HOLDER","2011/09/19 08:51:25+00",90
2113,NA,"Mulley St opp St Judes PS",-35.335615,149.051045,NA,"",0,0,90,0,650,447,"HOLDER","2011/09/19 08:51:25+00",90
2114,NA,"Heysen St opp Gruner St",-35.331083,149.058611,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2115,NA,"Heysen St before Gruner St",-35.3313,149.058791,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2116,NA,"Heysen St before Bellette St",-35.333356,149.060901,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2117,NA,"Heysen St after Bunny St",-35.333324,149.060689,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2118,NA,"Dixon Dr after Twynam St",-35.329561,149.046439,NA,"",0,0,90,0,650,447,"HOLDER","2011/09/19 08:51:25+00",90
2119,NA,"Dixon Dr opp Guy Pl",-35.329473,149.046258,NA,"",0,0,90,0,650,447,"HOLDER","2011/09/19 08:51:25+00",90
2120,NA,"Dixon Dr opp Hyndes Cr",-35.329679,149.04385,NA,"",0,0,90,0,650,447,"HOLDER","2011/09/19 08:51:25+00",90
2121,NA,"Dixon Dr after Hyndes Cr",-35.329814,149.043864,NA,"",0,0,90,0,650,447,"HOLDER","2011/09/19 08:51:25+00",90
2122,NA,"Dixon Dr opp Warragamba Av",-35.330037,149.041986,NA,"",0,0,90,0,650,447,"HOLDER","2011/09/19 08:51:25+00",90
2123,NA,"Dixon Dr after Warragamba Av",-35.329947,149.041878,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2124,NA,"Warragamba Av before Dixon Dr",-35.330175,149.038159,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2125,NA,"Warragamba Av after Dixon Dr",-35.330281,149.03817,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2128,NA,"Burrinjuck Cr opp Duffy PS",-35.334199,149.032279,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2129,NA,"Duffy PS Burrinjuck Cr",-35.334854,149.031907,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2130,NA,"Burrinjuck Cr before Serpentine St",-35.333468,149.034789,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2131,NA,"Burrinjuck Cr before 2nd Blowering St",-35.333604,149.034653,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2132,NA,"Burrinjuck Cr after 1st Blowering St",-35.333022,149.037223,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2133,NA,"Duffy Shops Burrinjuck Cr",-35.336823,149.031757,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2134,NA,"Burrinjuck Cr opp Duffy Shops",-35.337046,149.031593,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2135,NA,"Renmark St after 1st Jemalong St",-35.338441,149.030275,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2136,NA,"Renmark St after Eungella St",-35.338454,149.030462,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2137,NA,"Eucumbene Dr opp 22",-35.341042,149.027533,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2138,NA,"22 Eucumbene Dr",-35.341193,149.027549,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2139,NA,"Hindmarsh Dr opp Weston Creek Terminus",-35.34382,149.027823,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2140,NA,"Hindmarsh Dr opp Darwinia Tce",-35.343831,149.030117,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2141,NA,"Wyangala St at Tullaroop St",-35.34252,149.032159,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2142,NA,"Wyangala St after 2nd Burdekin St",-35.341375,149.033087,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2143,NA,"Wyangala St opp 1st Burdekin St",-35.340785,149.033719,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2144,NA,"Hindmarsh Dr after Dixon Dr",-35.342053,149.042443,NA,"",0,0,90,0,650,447,"HOLDER","2011/09/19 08:51:25+00",90
2145,NA,"Hindmarsh Dr opp Dixon Dr",-35.342162,149.042575,NA,"",0,0,90,0,650,447,"HOLDER","2011/09/19 08:51:25+00",90
2147,NA,"Hindmarsh Dr before Darwinia Tce",-35.343913,149.030307,NA,"",0,0,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88
2148,NA,"Darwinia Tce opp Kathner St",-35.346607,149.028714,NA,"",0,0,91,0,94,445,"RIVETT","1999/02/19 09:46:25+00",91
2149,NA,"Darwinia Tce after Kathner St",-35.346302,149.028606,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2150,NA,"Darwinia Tce after Angophora St",-35.34998,149.030099,NA,"",0,0,91,0,94,445,"RIVETT","1999/02/19 09:46:25+00",91
2151,NA,"Darwinia Tce after Rafferty St",-35.350173,149.030192,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2152,NA,"Darwinia Tce opp Rafferty St",-35.351417,149.03216,NA,"",0,0,91,0,94,445,"RIVETT","1999/02/19 09:46:25+00",91
2153,NA,"Darwinia Tce before Rafferty St",-35.351395,149.031963,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2154,NA,"Darwinia Tce after Casuarina St",-35.352323,149.034142,NA,"",0,0,91,0,94,445,"RIVETT","1999/02/19 09:46:25+00",91
2155,NA,"Darwinia Tce after Perry Dr",-35.352445,149.034245,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2156,NA,"Perry Dr before Rene St",-35.354717,149.034561,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2157,NA,"Perry Dr after 2nd Sidaway St",-35.354636,149.03446,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2158,NA,"Perry Dr before Musgrove St",-35.356882,149.036443,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2159,NA,"Perry Dr after Lipman St",-35.357012,149.036867,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2160,NA,"Perry Dr opp Chapman Shops",-35.356227,149.040111,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2161,NA,"Chapman Shops Perry Dr",-35.356077,149.040383,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2162,NA,"Perry Dr opp Chapman PS",-35.356886,149.042435,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2163,NA,"Chapman PS Perry Dr",-35.356825,149.042603,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2164,NA,"Perry Dr at Bertel Cr",-35.359509,149.04454,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2165,NA,"Perry Dr opp Bertel Cr",-35.359309,149.044375,NA,"",0,0,87,0,90,444,"CHAPMAN","1999/02/19 09:46:25+00",87
2166,NA,"Kalgoorlie Cr before Callide St",-35.360207,149.053153,NA,"",0,0,89,0,92,443,"FISHER","1999/02/19 09:46:25+00",89
2167,NA,"Kalgoorlie Cr before Kapunda St",-35.360216,149.052935,NA,"",0,0,89,0,92,443,"FISHER","1999/02/19 09:46:25+00",89
2168,NA,"Fisher Shops Kalgoorlie Cr",-35.36197,149.056644,NA,"",0,0,89,0,92,443,"FISHER","1999/02/19 09:46:25+00",89
2169,NA,"Kalgoorlie Cr opp Fisher Shops",-35.362054,149.05648,NA,"",0,0,89,0,92,443,"FISHER","1999/02/19 09:46:25+00",89
2170,NA,"Kalgoorlie Cr after Kambalda Cr",-35.362863,149.058952,NA,"",0,0,89,0,92,443,"FISHER","1999/02/19 09:46:25+00",89
2171,NA,"Kalgoorlie Cr opp Kambalda Cr",-35.362777,149.058672,NA,"",0,0,89,0,92,443,"FISHER","1999/02/19 09:46:25+00",89
2172,NA,"Kalgoorlie Cr before 2nd Jarrahdale St",-35.360351,149.060888,NA,"",0,0,89,0,92,443,"FISHER","1999/02/19 09:46:25+00",89
2173,NA,"Kalgoorlie Cr after 1st Pandanus St",-35.36006,149.061206,NA,"",0,0,89,0,92,443,"FISHER","1999/02/19 09:46:25+00",89
2182,NA,"Badimara St after Hindmarsh Dr",-35.349921,149.068161,NA,"",0,0,93,0,96,442,"WARAMANGA","1999/02/19 09:46:25+00",93
2183,NA,"Badimara St before Hindmarsh Dr",-35.349777,149.067994,NA,"",0,0,93,0,96,442,"WARAMANGA","1999/02/19 09:46:25+00",93
2184,NA,"McInnes St after Hindmarsh Dr",-35.345983,149.062788,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2185,NA,"McInnes St after 2nd Buvelot St",-35.345901,149.062983,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2186,NA,"McInnes St after 1st Chevalier St",-35.34394,149.061455,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2187,NA,"40 McInnes St",-35.343856,149.061492,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2188,NA,"McInnes St after 2nd Chevalier St",-35.343242,149.059143,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2189,NA,"McInnes St after 1st Buvelot St",-35.342631,149.058639,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2190,NA,"McInnes St opp Conder St",-35.340911,149.058409,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2191,NA,"McInnes St after Conder St",-35.340937,149.058201,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2192,NA,"McInnes St before Gritten St",-35.338539,149.059434,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2193,NA,"McInnes St before Ironside St",-35.338414,149.05953,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2194,NA,"Hilder St before Gritten St",-35.336872,149.05793,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2195,NA,"Hilder St opp McInnes St",-35.336791,149.057818,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2196,NA,"Hilder St after 1st Lycett St",-35.336748,149.056141,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2197,NA,"Hilder St after Gritten St",-35.336841,149.05565,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2198,NA,"Hilder St at McCubbin St",-35.335566,149.053869,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2199,NA,"Hilder St before Streeton Dr",-35.335595,149.053752,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2200,NA,"Namatjira Dr after Dillon Cl",-35.33927,149.054557,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2201,NA,"Namatjira Dr before Conder St",-35.340577,149.05659,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2202,NA,"Namatjira Dr after Conder St",-35.342274,149.057263,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2203,NA,"Parkinson St opp Backler Pl",-35.343276,149.055773,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2204,NA,"Parkinson St at Backler Pl",-35.343409,149.055764,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2205,NA,"Cooleman Court Interchange Plt 1",-35.342365,149.05347,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2206,NA,"Cooleman Court Interchange Plt 2",-35.342457,149.052865,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2207,NA,"Blackwood Tce opp Holder Shops",-35.336677,149.044672,NA,"",0,0,90,0,650,447,"HOLDER","2011/09/19 08:51:25+00",90
2208,NA,"Holder Shops Blackwood Tce",-35.336563,149.044607,NA,"",0,0,90,0,650,447,"HOLDER","2011/09/19 08:51:25+00",90
2209,NA,"Blackwood Tce after Tyers St",-35.336097,149.041154,NA,"",0,0,90,0,650,447,"HOLDER","2011/09/19 08:51:25+00",90
2210,NA,"Blackwood Tce opp Tyers St",-35.336054,149.040934,NA,"",0,0,90,0,650,447,"HOLDER","2011/09/19 08:51:25+00",90
2212,NA,"Heysen St opp Preston St",-35.330242,149.055251,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2213,NA,"Heysen St before Preston St",-35.330333,149.055247,NA,"",0,0,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94
2214,NA,"Canberra Girls Grammar Senior School Melbourne Av",-35.318043,149.115331,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2216,NA,"Melbourne Av after National Cct",-35.313832,149.119077,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2217,NA,"Melbourne Av after Canterbury Cr",-35.312177,149.120541,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2218,NA,"State Cir after Melbourne Av",-35.311169,149.120628,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2219,NA,"Gawler Cr opp Canberra Girls Grammar Senior School",-35.317139,149.11316,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2220,NA,"Canberra Girls Grammar Senior School Gawler Cr",-35.317222,149.113343,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2221,NA,"Gawler Cr before Robe St",-35.31442,149.110472,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2222,NA,"Hopetoun Cct before Grey St",-35.313076,149.10766,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2223,NA,"Hopetoun Cct after Grose St",-35.313062,149.107382,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2224,NA,"Hopetoun Cct after 1st Hampton Cct",-35.309643,149.106629,NA,"",0,0,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60
2225,NA,"Hopetoun Cct after Weston St",-35.310257,149.106627,NA,"",0,0,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60
2226,NA,"Hopetoun Cct before Loftus St",-35.307367,149.106482,NA,"",0,0,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60
2227,NA,"Hopetoun Cct before 1st Hampton Cct",-35.307424,149.106565,NA,"",0,0,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60
2228,NA,"Hopetoun Cct before Schlich St",-35.305177,149.106825,NA,"",0,0,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60
2229,NA,"Schlich St before Broome Cr",-35.30459,149.104681,NA,"",0,0,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60
2230,NA,"Schlich St before Hopetoun Cct",-35.304595,149.106301,NA,"",0,0,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60
2231,NA,"Schlich St before Musgrave St",-35.304428,149.103817,NA,"",0,0,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60
2232,NA,"Eyre St after Howitt St",-35.31544,149.143959,NA,"",0,0,51,0,146,217,"KINGSTON","2003/02/19 10:24:38+00",51
2233,NA,"Wentworth Av after Giles St",-35.314297,149.144498,NA,"",0,0,51,0,146,217,"KINGSTON","2003/02/19 10:24:38+00",51
2234,NA,"Wentworth Av after Dawes St",-35.317354,149.146322,NA,"",0,0,51,0,146,217,"KINGSTON","2003/02/19 10:24:38+00",51
2235,NA,"Wentworth Av before Dawes St",-35.317088,149.145545,NA,"",0,0,51,0,146,217,"KINGSTON","2003/02/19 10:24:38+00",51
2240,NA,"Nemarang Cr opp Larakia St",-35.35193,149.063966,NA,"",0,0,93,0,96,442,"WARAMANGA","1999/02/19 09:46:25+00",93
2245,NA,"Parliament House Federation Mall Northbound",-35.305533,149.126073,NA,"",0,0,42,0,40,213,"CAPITAL HILL","1999/02/19 09:46:25+00",42
2246,NA,"Parliament House Federation Mall Southbound",-35.306085,149.127012,NA,"",0,0,42,0,40,213,"CAPITAL HILL","1999/02/19 09:46:25+00",42
2247,NA,"Commonwealth Av opp Albert Hall",-35.297891,149.126295,NA,"",0,0,55,0,623,211,"PARKES","2008/09/23 13:48:11+00",55
2248,NA,"Albert Hall Commonwealth Av",-35.297776,149.125878,NA,"",0,0,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60
2249,NA,"Nemarang Cr after Galibal St",-35.352322,149.066874,NA,"",0,0,93,0,96,442,"WARAMANGA","1999/02/19 09:46:25+00",93
2251,NA,"Nemarang Cr after Yiman St",-35.352526,149.067154,NA,"",0,0,93,0,96,442,"WARAMANGA","1999/02/19 09:46:25+00",93
2254,NA,"National Cct after Sydney Av",-35.311874,149.132453,NA,"",0,0,39,0,145,214,"BARTON","2003/02/19 10:23:45+00",39
2255,NA,"National Cct before Syndey Av",-35.312135,149.132407,NA,"",0,0,39,0,145,214,"BARTON","2003/02/19 10:23:45+00",39
2256,NA,"National Cct before Bourke St",-35.310889,149.133151,NA,"",0,0,39,0,145,214,"BARTON","2003/02/19 10:23:45+00",39
2257,NA,"National Cct after Darling St",-35.309925,149.133216,NA,"",0,0,39,0,145,214,"BARTON","2003/02/19 10:23:45+00",39
2258,NA,"Barton Bus Stn Plt 1",-35.306076,149.133149,NA,"",0,0,39,0,145,214,"BARTON","2003/02/19 10:23:45+00",39
2259,NA,"Barton Bus Stn Plt 2",-35.305591,149.133041,NA,"",0,0,39,0,145,214,"BARTON","2003/02/19 10:23:45+00",39
2261,NA,"Fairbairn Av before Creswell St",-35.283204,149.154216,NA,"",0,0,41,0,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41
2264,NA,"Gilmore Cr opp Garran PS",-35.343983,149.101423,NA,"",0,0,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98
2265,NA,"Garran PS Gilmore Cr",-35.343981,149.101604,NA,"",0,0,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98
2266,NA,"Kitchener St before 1st Gilmore Cr",-35.338278,149.102482,NA,"",0,0,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98
2267,NA,"Kitchener St before Lynch St",-35.338147,149.102228,NA,"",0,0,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98
2268,NA,"Kitchener St after McNicoll St",-35.335958,149.100673,NA,"",0,0,99,0,102,327,"HUGHES","1999/02/19 09:46:25+00",99
2269,NA,"Kitchener St before Birdwood St",-35.335187,149.100011,NA,"",0,0,99,0,102,327,"HUGHES","1999/02/19 09:46:25+00",99
2270,NA,"Kitchener St before Goble St",-35.333996,149.098343,NA,"",0,0,99,0,102,327,"HUGHES","1999/02/19 09:46:25+00",99
2271,NA,"Kitchener St opp Goble St",-35.333877,149.097867,NA,"",0,0,99,0,102,327,"HUGHES","1999/02/19 09:46:25+00",99
2272,NA,"Kent St opp Hughes Shops",-35.333129,149.095038,NA,"",0,0,99,0,102,327,"HUGHES","1999/02/19 09:46:25+00",99
2273,NA,"Kent St before Birdwood St",-35.329608,149.094568,NA,"",0,0,99,0,102,327,"HUGHES","1999/02/19 09:46:25+00",99
2274,NA,"Kent St after Jensen St",-35.329378,149.094521,NA,"",0,0,99,0,102,327,"HUGHES","1999/02/19 09:46:25+00",99
2275,NA,"Kent St opp Alfred Deakin HS",-35.325357,149.096393,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2276,NA,"Alfred Deakin HS Kent St",-35.324939,149.096525,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2277,NA,"Royal Life Saving House Kent St",-35.322316,149.097729,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2278,NA,"Canberra Private Hospital Kent St",-35.319844,149.098179,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2279,NA,"Kent St opp Canberra Private Hospital",-35.319343,149.09831,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2280,NA,"Strickland Cr before Kent St",-35.318473,149.098854,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2281,NA,"Strickland Cr before Macgregor St",-35.318425,149.099019,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2282,NA,"Macgregor St after Cairns St",-35.31718,149.101426,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2283,NA,"Macgregor St before Nathan St",-35.316947,149.102007,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2284,NA,"Macgregor St before Stradbroke St",-35.316323,149.105658,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2285,NA,"Macgregor St after De Chair St",-35.316264,149.105207,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2286,NA,"Macgregor St opp Deakin Shops",-35.31546,149.10831,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2287,NA,"Deakin Shops Hopetoun Cct",-35.314875,149.108376,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2288,NA,"Gawler Cr opp Robe St",-35.314785,149.11117,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2289,NA,"Yambina Cr after Nemarang Cr",-35.356553,149.059737,NA,"",0,0,93,0,96,442,"WARAMANGA","1999/02/19 09:46:25+00",93
2290,NA,"Mawson Dr after Wilkins St",-35.363346,149.096533,NA,"",0,0,102,0,706,333,"MAWSON","2018/10/24 10:28:48+00",102
2291,NA,"Kent St opp Royal Life Saving House",-35.322115,149.097904,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2292,NA,"Yambina Cr after Wirangu Pl",-35.356549,149.059626,NA,"",0,0,93,0,96,442,"WARAMANGA","1999/02/19 09:46:25+00",93
2293,NA,"Ainsworth St before Mawson Dr",-35.361447,149.098717,NA,"",0,0,102,0,706,333,"MAWSON","2018/10/24 10:28:48+00",102
2294,NA,"Mawson PS Ainsworth St",-35.3599,149.097833,NA,"",0,0,102,0,706,333,"MAWSON","2018/10/24 10:28:48+00",102
2295,NA,"Ainsworth St opp Mawson PS",-35.359881,149.097633,NA,"",0,0,102,0,706,333,"MAWSON","2018/10/24 10:28:48+00",102
2296,NA,"Canberra Christian School Ainsworth St",-35.356095,149.097686,NA,"",0,0,102,0,706,333,"MAWSON","2018/10/24 10:28:48+00",102
2297,NA,"Ainsworth St opp Canberra Christian School",-35.356543,149.097409,NA,"",0,0,102,0,706,333,"MAWSON","2018/10/24 10:28:48+00",102
2298,NA,"Streeton Dr before Bangalay Cr",-35.350687,149.04215,NA,"",0,0,91,0,94,445,"RIVETT","1999/02/19 09:46:25+00",91
2299,NA,"Streeton Dr after Darwinia Tce",-35.352504,149.041594,NA,"",0,0,91,0,94,445,"RIVETT","1999/02/19 09:46:25+00",91
2300,NA,"Ainsworth St after Alsop Cl",-35.350578,149.093419,NA,"",0,0,105,0,700,338,"PHILLIP","2018/10/24 10:28:47+00",105
2301,NA,"Ainsworth St after Hindmarsh Dr",-35.349842,149.093792,NA,"",0,0,105,0,700,338,"PHILLIP","2018/10/24 10:28:47+00",105
2302,NA,"Gilmore Cr before 1st Eldridge Cr",-35.345755,149.104958,NA,"",0,0,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98
2303,NA,"Gilmore Cr before Esson Pl",-35.345865,149.104937,NA,"",0,0,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98
2304,NA,"John James Hospital Strickland Cr",-35.318467,149.09562,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2305,NA,"Strickland Cr opp John James Hospital",-35.318363,149.09534,NA,"",0,0,44,0,42,215,"DEAKIN","1999/02/19 09:46:25+00",44
2306,NA,"Novar St after Kintore Cr",-35.311956,149.098203,NA,"",0,0,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60
2307,NA,"Novar St before Weston St",-35.310115,149.098205,NA,"",0,0,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60
2308,NA,"Yarralumla Shops Novar St",-35.307926,149.098184,NA,"",0,0,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60
2313,NA,"Melbourne Av opp Canberra Girls Grammar Senior Sch",-35.318479,149.115575,NA,"",0,0,47,0,45,216,"FORREST","1999/02/19 09:46:25+00",47
