"CREATED_DATE","SPECIES","LATITUDE","LONGITUDE","index","dist","ID","DIVISION_CODE","DIVISION_NAME","LAST_UPDATE_DATE","OBJECTID","date","hour","moment","month","day","year","month_word","day_word","week","time_hour","pod","speciesGroup"
"02/09/2020 01:57:00 PM","EASTERN GREY KANGAROO",-35.53136883,149.1406449,70,8753.65548067872,71,659,"THARWA","1999/02/19 09:47:44+00",70,"02/09/2020","01:57:00","PM",2,9,2020,"February","Sunday",6,13,"Noon","Mammal"
"02/09/2017 07:40:00 PM","EASTERN GREY KANGAROO",-35.33964086,149.0756666,101,0,104,329,"LYONS","1999/02/19 09:46:25+00",101,"02/09/2017","07:40:00","PM",2,9,2017,"February","Thursday",6,19,"Evening","Mammal"
"10/25/2017 05:52:00 AM","EASTERN GREY KANGAROO",-35.33423372,149.1085795,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56,"10/25/2017","05:52:00","AM",10,25,2017,"October","Wednesday",43,5,"Dawn","Mammal"
"12/27/2019 05:28:00 AM","EASTERN GREY KANGAROO",-35.39863143,149.1056455,75,0,77,605,"FADDEN","1999/02/19 09:47:44+00",75,"12/27/2019","05:28:00","AM",12,27,2019,"December","Friday",52,5,"Dawn","Mammal"
"02/13/2017 11:07:00 AM","EASTERN GREY KANGAROO",-35.16407062,149.1231964,10,0,656,707,"AMAROO","2012/09/03 08:24:19+00",10,"02/13/2017","11:07:00","AM",2,13,2017,"February","Monday",7,11,"Noon","Mammal"
"05/03/2019 11:55:00 AM","EASTERN GREY KANGAROO",-35.23172818,149.0988397,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26,"05/03/2019","11:55:00","AM",5,3,2019,"May","Friday",18,11,"Noon","Mammal"
"06/28/2018 06:09:00 PM","EASTERN GREY KANGAROO",-35.2748758,149.0944895,37,1594.2199177553,630,107,"ACTON","2008/11/05 11:35:49+00",37,"06/28/2018","06:09:00","PM",6,28,2018,"June","Thursday",26,18,"Evening","Mammal"
"03/12/2017 05:30:00 PM","BROWN SNAKE",-35.30795599,149.0528112,1,737.805185764737,644,911,"COOMBS","2011/09/19 08:51:25+00",1,"03/12/2017","05:30:00","PM",3,12,2017,"March","Sunday",11,17,"Afternoon","Snake"
"12/10/2018 01:26:00 AM","EASTERN GREY KANGAROO",-35.20763818,149.1258333,11,852.006140544166,552,701,"MITCHELL","2006/10/31 09:50:38+00",11,"12/10/2018","01:26:00","AM",12,10,2018,"December","Monday",50,1,"Before-Dawn","Mammal"
"07/25/2018 01:40:00 PM","BRUSHTAIL POSSUM",-35.17547578,149.1207194,62,0,668,706,"NGUNNAWAL","2013/06/20 13:16:24+00",62,"07/25/2018","01:40:00","PM",7,25,2018,"July","Wednesday",30,13,"Noon","Mammal"
"06/02/2018 11:02:00 AM","EASTERN GREY KANGAROO",-35.34528223,149.1318069,67,0,326,803,"SYMONSTON","2010/10/20 12:10:54+00",67,"06/02/2018","11:02:00","AM",6,2,2018,"June","Saturday",23,11,"Noon","Mammal"
"09/05/2018 08:32:00 AM","EASTERN GREY KANGAROO",-35.16864375,149.1080137,62,0,668,706,"NGUNNAWAL","2013/06/20 13:16:24+00",62,"09/05/2018","08:32:00","AM",9,5,2018,"September","Wednesday",36,8,"Morning","Mammal"
"01/22/2016 07:46:00 AM","EASTERN GREY KANGAROO",-35.32452536,149.0265958,88,139.268727246575,651,446,"DUFFY","2011/09/19 08:51:25+00",88,"01/22/2016","07:46:00","AM",1,22,2016,"January","Friday",4,7,"Morning","Mammal"
"07/13/2018 11:25:00 AM","EASTERN GREY KANGAROO",-35.32002711,149.2100807,68,54.4004675638689,661,251,"PIALLIGO","2012/11/02 13:55:05+00",68,"07/13/2018","11:25:00","AM",7,13,2018,"July","Friday",29,11,"Noon","Mammal"
"12/31/2016 10:05:00 AM","COCKATOO",-35.3452116,149.1386659,67,0,326,803,"SYMONSTON","2010/10/20 12:10:54+00",67,"12/31/2016","10:05:00","AM",12,31,2016,"December","Saturday",53,10,"Morning","Bird"
"10/07/2016 04:28:00 PM","EASTERN GREY KANGAROO",-35.38124573,149.101958,97,68.1715371007735,702,334,"FARRER","2018/10/24 10:28:48+00",97,"10/07/2016","04:28:00","PM",10,7,2016,"October","Friday",41,16,"Afternoon","Mammal"
"06/26/2019 07:28:00 AM","EASTERN GREY KANGAROO",-35.24269547,149.0800418,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17,"06/26/2019","07:28:00","AM",6,26,2019,"June","Wednesday",26,7,"Morning","Mammal"
"03/16/2017 04:16:00 PM","EASTERN GREY KANGAROO",-35.32591763,149.1225499,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56,"03/16/2017","04:16:00","PM",3,16,2017,"March","Thursday",12,16,"Afternoon","Mammal"
"02/25/2019 04:35:00 AM","EASTERN GREY KANGAROO",-35.38908738,149.1330483,81,1548.32136023814,84,606,"MACARTHUR","1999/02/19 09:47:44+00",81,"02/25/2019","04:35:00","AM",2,25,2019,"February","Monday",9,4,"Dawn","Mammal"
"05/08/2019 09:50:00 AM","EASTERN GREY KANGAROO",-35.28194233,149.1488761,41,0,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41,"05/08/2019","09:50:00","AM",5,8,2019,"May","Wednesday",19,9,"Morning","Mammal"
"03/18/2017 08:39:00 AM","EASTERN GREY KANGAROO",-35.4434877,149.0538767,78,2297.1447960815,81,615,"GREENWAY","1999/02/19 09:47:44+00",78,"03/18/2017","08:39:00","AM",3,18,2017,"March","Saturday",12,8,"Morning","Mammal"
"12/09/2016 07:47:00 AM","EASTERN GREY KANGAROO",-35.43984737,149.1667153,76,4265.31632669157,78,608,"GILMORE","1999/02/19 09:47:44+00",76,"12/09/2016","07:47:00","AM",12,9,2016,"December","Friday",50,7,"Morning","Mammal"
"10/28/2019 08:40:00 AM","RED NECKED WALLABY",-35.45638914,149.0105934,78,7281.74043690522,81,615,"GREENWAY","1999/02/19 09:47:44+00",78,"10/28/2019","08:40:00","AM",10,28,2019,"October","Monday",44,8,"Morning","Mammal"
"07/26/2018 08:45:00 AM","EASTERN GREY KANGAROO",-35.32054295,149.0837487,96,0,99,328,"CURTIN","1999/02/19 09:46:25+00",96,"07/26/2018","08:45:00","AM",7,26,2018,"July","Thursday",30,8,"Morning","Mammal"
"07/18/2018 07:52:00 AM","EASTERN GREY KANGAROO",-35.19711478,149.1942697,111,3447.15784366852,682,717,"THROSBY","2016/04/11 09:17:18+00",111,"07/18/2018","07:52:00","AM",7,18,2018,"July","Wednesday",29,7,"Morning","Mammal"
"07/22/2019 07:03:00 AM","EASTERN GREY KANGAROO",-35.38332603,149.0899557,80,0,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"07/22/2019","07:03:00","AM",7,22,2019,"July","Monday",30,7,"Morning","Mammal"
"08/30/2017 08:20:00 AM","EASTERN GREY KANGAROO",-35.25181955,149.0972546,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17,"08/30/2017","08:20:00","AM",8,30,2017,"August","Wednesday",35,8,"Morning","Mammal"
"08/26/2017 10:24:00 AM","EASTERN GREY KANGAROO",-35.30460215,149.1643185,41,0,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41,"08/26/2017","10:24:00","AM",8,26,2017,"August","Saturday",35,10,"Morning","Mammal"
"04/19/2016 11:52:00 AM","EASTERN GREY KANGAROO",-35.2290352,149.1668635,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69,"04/19/2016","11:52:00","AM",4,19,2016,"April","Tuesday",16,11,"Noon","Mammal"
"03/24/2017 07:34:00 AM","EASTERN GREY KANGAROO",-35.29572168,149.0633723,60,1377.67938898382,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"03/24/2017","07:34:00","AM",3,24,2017,"March","Friday",13,7,"Morning","Mammal"
"02/11/2017 08:31:00 AM","RED BELLIED BLACK",-35.25027566,149.1121486,54,0,52,103,"O'CONNOR","1999/02/19 09:45:39+00",54,"02/11/2017","08:31:00","AM",2,11,2017,"February","Saturday",7,8,"Morning","Snake"
"07/12/2016 04:32:00 PM","WOMBAT",-35.44041198,149.1281967,85,12.6534814807192,88,610,"THEODORE","1999/02/19 09:47:44+00",85,"07/12/2016","04:32:00","PM",7,12,2016,"July","Tuesday",28,16,"Afternoon","Mammal"
"12/25/2019 08:10:00 AM","WALLABY",-35.25619312,149.164867,50,0,48,126,"HACKETT","1999/02/19 09:45:39+00",50,"12/25/2019","08:10:00","AM",12,25,2019,"December","Wednesday",52,8,"Morning","Mammal"
"01/21/2020 10:00:00 AM","EASTERN GREY KANGAROO",-35.45894034,149.0981163,74,0,123,613,"CONDER","2002/03/14 12:03:58+00",74,"01/21/2020","10:00:00","AM",1,21,2020,"January","Tuesday",4,10,"Morning","Mammal"
"03/23/2017 07:51:00 AM","EASTERN GREY KANGAROO",-35.37364052,149.1125594,100,0,701,336,"ISAACS","2018/10/24 10:28:48+00",100,"03/23/2017","07:51:00","AM",3,23,2017,"March","Thursday",13,7,"Morning","Mammal"
"08/07/2018 08:26:00 PM","EASTERN GREY KANGAROO",-35.40602347,149.1541537,12,0,66,802,"HUME","1999/02/19 09:49:11+00",12,"08/07/2018","08:26:00","PM",8,7,2018,"August","Tuesday",32,20,"Evening","Mammal"
"03/24/2016 09:09:00 AM","EASTERN GREY KANGAROO",-35.36430164,149.0661337,89,116.263855564631,92,443,"FISHER","1999/02/19 09:46:25+00",89,"03/24/2016","09:09:00","AM",3,24,2016,"March","Thursday",13,9,"Morning","Mammal"
"06/16/2020 12:47:00 PM","EASTERN GREY KANGAROO",-35.2645245,149.1870327,68,1958.63228131975,661,251,"PIALLIGO","2012/11/02 13:55:05+00",68,"06/16/2020","12:47:00","PM",6,16,2020,"June","Tuesday",25,24,"Mid-Night","Mammal"
"07/02/2016 06:50:00 PM","EASTERN GREY KANGAROO",-35.39308597,149.1656616,12,0,66,802,"HUME","1999/02/19 09:49:11+00",12,"07/02/2016","06:50:00","PM",7,2,2016,"July","Saturday",27,18,"Evening","Mammal"
"06/10/2018 10:00:00 PM","EASTERN GREY KANGAROO",-35.33015154,149.0751001,96,0,99,328,"CURTIN","1999/02/19 09:46:25+00",96,"06/10/2018","10:00:00","PM",6,10,2018,"June","Sunday",24,22,"Night","Mammal"
"06/21/2017 06:05:00 PM","OTHER",-35.36435262,149.152026,67,514.769672856905,326,803,"SYMONSTON","2010/10/20 12:10:54+00",67,"06/21/2017","06:05:00","PM",6,21,2017,"June","Wednesday",25,18,"Evening","Other"
"10/25/2016 09:49:00 AM","PARROT",-35.25082985,149.1275678,52,0,50,101,"LYNEHAM","1999/02/19 09:45:39+00",52,"10/25/2016","09:49:00","AM",10,25,2016,"October","Tuesday",43,9,"Morning","Bird"
"05/11/2020 03:10:00 AM","WOMBAT",-35.39859843,149.0115764,80,2567.28260733486,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"05/11/2020","03:10:00","AM",5,11,2020,"May","Monday",20,3,"Before-Dawn","Mammal"
"04/11/2018 12:21:00 AM","EASTERN GREY KANGAROO",-35.17950448,149.0932112,63,0,63,708,"NICHOLLS","1999/02/19 09:48:35+00",63,"04/11/2018","12:21:00","AM",4,11,2018,"April","Wednesday",15,12,"Noon","Mammal"
"01/02/2020 11:22:00 PM","EASTERN GREY KANGAROO",-35.17708547,149.0942692,109,0,669,705,"CASEY","2013/06/20 13:16:24+00",109,"01/02/2020","11:22:00","PM",1,2,2020,"January","Thursday",1,23,"Night","Mammal"
"11/04/2016 06:03:00 PM","BROWN SNAKE",-35.26441128,149.1566613,38,198.595990932178,36,104,"AINSLIE","1999/02/19 09:45:39+00",38,"11/04/2016","06:03:00","PM",11,4,2016,"November","Friday",45,18,"Evening","Snake"
"08/23/2019 09:19:00 AM","EASTERN GREY KANGAROO",-35.25600554,149.0885617,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17,"08/23/2019","09:19:00","AM",8,23,2019,"August","Friday",34,9,"Morning","Mammal"
"09/18/2019 07:27:00 PM","EASTERN GREY KANGAROO",-35.33004006,149.1232791,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56,"09/18/2019","07:27:00","PM",9,18,2019,"September","Wednesday",38,19,"Evening","Mammal"
"08/16/2019 10:28:00 AM","EASTERN GREY KANGAROO",-35.40272836,149.0642422,80,0,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"08/16/2019","10:28:00","AM",8,16,2019,"August","Friday",33,10,"Morning","Mammal"
"03/27/2019 05:46:00 AM","EASTERN GREY KANGAROO",-35.19391209,149.1615858,111,0,682,717,"THROSBY","2016/04/11 09:17:18+00",111,"03/27/2019","05:46:00","AM",3,27,2019,"March","Wednesday",13,5,"Dawn","Mammal"
"07/13/2017 02:49:00 PM","EASTERN GREY KANGAROO",-35.27685647,149.0768412,18,1947.39426107356,14,557,"COOK","1999/02/19 09:47:11+00",18,"07/13/2017","02:49:00","PM",7,13,2017,"July","Thursday",29,14,"Afternoon","Mammal"
"07/12/2016 01:35:00 PM","EASTERN GREY KANGAROO",-35.38527523,149.0950039,86,0,89,602,"WANNIASSA","1999/02/19 09:47:44+00",86,"07/12/2016","01:35:00","PM",7,12,2016,"July","Tuesday",28,13,"Noon","Mammal"
"11/02/2018 07:34:00 AM","EASTERN GREY KANGAROO",-35.17813871,149.1257435,10,0,656,707,"AMAROO","2012/09/03 08:24:19+00",10,"11/02/2018","07:34:00","AM",11,2,2018,"November","Friday",45,7,"Morning","Mammal"
"03/09/2018 02:13:00 PM","EASTERN GREY KANGAROO",-35.26064392,149.1454514,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38,"03/09/2018","02:13:00","PM",3,9,2018,"March","Friday",11,14,"Afternoon","Mammal"
"07/05/2018 06:15:00 AM","EASTERN GREY KANGAROO",-35.20842207,149.0661363,19,0,16,574,"EVATT","1999/02/19 09:47:11+00",19,"07/05/2018","06:15:00","AM",7,5,2018,"July","Thursday",27,6,"Dawn","Mammal"
"06/18/2018 09:50:00 AM","EASTERN GREY KANGAROO",-35.36008007,149.1934021,12,1471.3955050814,66,802,"HUME","1999/02/19 09:49:11+00",12,"06/18/2018","09:50:00","AM",6,18,2018,"June","Monday",25,9,"Morning","Mammal"
"05/04/2017 10:40:00 AM","EASTERN GREY KANGAROO",-35.3728203,149.1132808,100,0,701,336,"ISAACS","2018/10/24 10:28:48+00",100,"05/04/2017","10:40:00","AM",5,4,2017,"May","Thursday",19,10,"Morning","Mammal"
"06/23/2019 11:39:00 PM","EASTERN GREY KANGAROO",-35.15461205,149.1233325,108,0,673,704,"MONCRIEFF","2014/07/04 11:47:39+00",108,"06/23/2019","11:39:00","PM",6,23,2019,"June","Sunday",26,23,"Night","Mammal"
"11/25/2017 07:56:00 AM","EASTERN GREY KANGAROO",-35.18779145,149.3316789,111,21840.3334517674,682,717,"THROSBY","2016/04/11 09:17:18+00",111,"11/25/2017","07:56:00","AM",11,25,2017,"November","Saturday",48,7,"Morning","Mammal"
"07/16/2018 07:59:00 AM","EASTERN GREY KANGAROO",-35.22639433,149.0862955,28,0,26,580,"LAWSON","1999/02/19 09:47:11+00",28,"07/16/2018","07:59:00","AM",7,16,2018,"July","Monday",29,7,"Morning","Mammal"
"10/04/2018 08:25:00 AM","EASTERN GREY KANGAROO",-35.4470538,149.0563367,78,2521.30989871619,81,615,"GREENWAY","1999/02/19 09:47:44+00",78,"10/04/2018","08:25:00","AM",10,4,2018,"October","Thursday",40,8,"Morning","Mammal"
"05/26/2019 08:17:00 AM","EASTERN GREY KANGAROO",-35.38618223,149.0621691,80,0,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"05/26/2019","08:17:00","AM",5,26,2019,"May","Sunday",22,8,"Morning","Mammal"
"04/27/2019 07:55:00 AM","OTHER",-35.20046608,149.1367179,114,0,553,713,"FRANKLIN","2006/10/31 09:59:47+00",114,"04/27/2019","07:55:00","AM",4,27,2019,"April","Saturday",18,7,"Morning","Other"
"05/23/2016 03:29:00 AM","EASTERN GREY KANGAROO",-35.19865085,149.1018587,63,0,63,708,"NICHOLLS","1999/02/19 09:48:35+00",63,"05/23/2016","03:29:00","AM",5,23,2016,"May","Monday",21,3,"Before-Dawn","Mammal"
"05/25/2016 06:57:00 PM","EASTERN GREY KANGAROO",-35.23489251,149.1662735,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69,"05/25/2016","06:57:00","PM",5,25,2016,"May","Wednesday",22,18,"Evening","Mammal"
"01/03/2018 08:25:00 AM","EASTERN GREY KANGAROO",-35.2142872,149.0744509,31,0,29,575,"MCKELLAR","1999/02/19 09:47:11+00",31,"01/03/2018","08:25:00","AM",1,3,2018,"January","Wednesday",1,8,"Morning","Mammal"
"08/03/2020 10:44:00 AM","EASTERN GREY KANGAROO",-35.22369503,149.1326044,11,0,552,701,"MITCHELL","2006/10/31 09:50:38+00",11,"08/03/2020","10:44:00","AM",8,3,2020,"August","Monday",32,10,"Morning","Mammal"
"04/25/2018 06:29:00 AM","EASTERN GREY KANGAROO",-35.34464215,149.1035747,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98,"04/25/2018","06:29:00","AM",4,25,2018,"April","Wednesday",17,6,"Dawn","Mammal"
"12/09/2019 04:44:00 AM","EASTERN GREY KANGAROO",-35.21942852,149.1955005,69,3105.82124671845,70,125,"WATSON","1999/02/19 09:45:39+00",69,"12/09/2019","04:44:00","AM",12,9,2019,"December","Monday",50,4,"Dawn","Mammal"
"01/04/2017 07:44:00 AM","EASTERN GREY KANGAROO",-35.33044743,149.1749317,48,0,46,219,"FYSHWICK","1999/02/19 09:46:25+00",48,"01/04/2017","07:44:00","AM",1,4,2017,"January","Wednesday",1,7,"Morning","Mammal"
"07/19/2019 02:15:00 PM","EASTERN GREY KANGAROO",-35.45382191,149.0958353,74,0,123,613,"CONDER","2002/03/14 12:03:58+00",74,"07/19/2019","02:15:00","PM",7,19,2019,"July","Friday",29,14,"Afternoon","Mammal"
"02/05/2017 06:01:00 AM","EASTERN GREY KANGAROO",-35.23151801,149.0639654,16,0,11,559,"BELCONNEN","1999/02/19 09:47:11+00",16,"02/05/2017","06:01:00","AM",2,5,2017,"February","Sunday",6,6,"Dawn","Mammal"
"10/08/2019 09:55:00 AM","EASTERN GREY KANGAROO",-35.44111246,149.0936683,72,0,74,611,"CALWELL","1999/02/19 09:47:44+00",72,"10/08/2019","09:55:00","AM",10,8,2019,"October","Tuesday",41,9,"Morning","Mammal"
"08/09/2019 10:54:00 AM","EASTERN GREY KANGAROO",-35.37875233,149.0726525,80,0,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"08/09/2019","10:54:00","AM",8,9,2019,"August","Friday",32,10,"Morning","Mammal"
"06/03/2017 05:13:00 PM","WALLAROO",-35.33917814,149.0602945,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94,"06/03/2017","05:13:00","PM",6,3,2017,"June","Saturday",23,17,"Afternoon","Mammal"
"08/11/2017 11:02:00 AM","EASTERN GREY KANGAROO",-35.27136884,149.1468038,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38,"08/11/2017","11:02:00","AM",8,11,2017,"August","Friday",33,11,"Noon","Mammal"
"07/21/2018 08:51:00 AM","EASTERN GREY KANGAROO",-35.22178129,149.1752538,69,398.594703109213,70,125,"WATSON","1999/02/19 09:45:39+00",69,"07/21/2018","08:51:00","AM",7,21,2018,"July","Saturday",30,8,"Morning","Mammal"
"07/09/2018 08:42:00 PM","EASTERN GREY KANGAROO",-35.18447637,149.1090507,63,0,63,708,"NICHOLLS","1999/02/19 09:48:35+00",63,"07/09/2018","08:42:00","PM",7,9,2018,"July","Monday",28,20,"Evening","Mammal"
"04/07/2019 09:11:00 AM","EASTERN GREY KANGAROO",-35.28350835,149.1517408,41,0,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41,"04/07/2019","09:11:00","AM",4,7,2019,"April","Sunday",15,9,"Morning","Mammal"
"09/19/2020 02:07:00 PM","EASTERN GREY KANGAROO",-35.4448176,149.0936003,74,0,123,613,"CONDER","2002/03/14 12:03:58+00",74,"09/19/2020","02:07:00","PM",9,19,2020,"September","Saturday",38,14,"Afternoon","Mammal"
"04/18/2019 11:20:00 AM","EASTERN GREY KANGAROO",-35.22367785,149.0824689,28,0,26,580,"LAWSON","1999/02/19 09:47:11+00",28,"04/18/2019","11:20:00","AM",4,18,2019,"April","Thursday",16,11,"Noon","Mammal"
"06/02/2016 02:45:00 PM","EASTERN GREY KANGAROO",-35.19910493,149.0179368,8,0,125,578,"DUNLOP","2002/08/12 13:42:09+00",8,"06/02/2016","02:45:00","PM",6,2,2016,"June","Thursday",23,14,"Afternoon","Mammal"
"07/20/2016 12:43:00 PM","EASTERN GREY KANGAROO",-35.23226817,149.1666746,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69,"07/20/2016","12:43:00","PM",7,20,2016,"July","Wednesday",30,24,"Mid-Night","Mammal"
"07/02/2018 10:13:00 PM","EASTERN GREY KANGAROO",-35.39792392,149.1109528,75,0,77,605,"FADDEN","1999/02/19 09:47:44+00",75,"07/02/2018","10:13:00","PM",7,2,2018,"July","Monday",27,22,"Night","Mammal"
"03/27/2020 08:29:00 AM","EASTERN GREY KANGAROO",-35.24303293,149.0472245,33,0,31,561,"PAGE","1999/02/19 09:47:11+00",33,"03/27/2020","08:29:00","AM",3,27,2020,"March","Friday",13,8,"Morning","Mammal"
"02/06/2020 10:14:00 AM","EASTERN GREY KANGAROO",-35.1888247,149.1033212,63,0,63,708,"NICHOLLS","1999/02/19 09:48:35+00",63,"02/06/2020","10:14:00","AM",2,6,2020,"February","Thursday",6,10,"Morning","Mammal"
"08/15/2017 11:27:00 PM","EASTERN GREY KANGAROO",-35.34715271,149.1522538,67,0,326,803,"SYMONSTON","2010/10/20 12:10:54+00",67,"08/15/2017","11:27:00","PM",8,15,2017,"August","Tuesday",33,23,"Night","Mammal"
"06/24/2019 10:43:00 AM","EASTERN GREY KANGAROO",-35.58383395,149.1382139,70,13240.4443889914,71,659,"THARWA","1999/02/19 09:47:44+00",70,"06/24/2019","10:43:00","AM",6,24,2019,"June","Monday",26,10,"Morning","Mammal"
"08/28/2018 12:13:00 PM","EASTERN GREY KANGAROO",-35.29267995,149.1719381,41,128.376217713236,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41,"08/28/2018","12:13:00","PM",8,28,2018,"August","Tuesday",35,24,"Mid-Night","Mammal"
"10/23/2018 07:44:00 AM","EASTERN GREY KANGAROO",-35.1608136,149.0838773,109,1152.26030443479,669,705,"CASEY","2013/06/20 13:16:24+00",109,"10/23/2018","07:44:00","AM",10,23,2018,"October","Tuesday",43,7,"Morning","Mammal"
"06/15/2018 11:59:00 AM","EASTERN GREY KANGAROO",-35.32925835,149.0849882,96,0,99,328,"CURTIN","1999/02/19 09:46:25+00",96,"06/15/2018","11:59:00","AM",6,15,2018,"June","Friday",25,11,"Noon","Mammal"
"06/27/2019 11:56:00 AM","EASTERN GREY KANGAROO",-35.40129435,149.1235891,75,0,77,605,"FADDEN","1999/02/19 09:47:44+00",75,"06/27/2019","11:56:00","AM",6,27,2019,"June","Thursday",26,11,"Noon","Mammal"
"06/11/2016 12:42:00 PM","EASTERN GREY KANGAROO",-35.2846549,149.1689313,41,576.376130555637,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41,"06/11/2016","12:42:00","PM",6,11,2016,"June","Saturday",24,24,"Mid-Night","Mammal"
"05/10/2019 12:41:00 AM","OTHER",-35.2650509,149.0858353,15,45.045128904528,10,556,"ARANDA","1999/02/19 09:47:11+00",15,"05/10/2019","12:41:00","AM",5,10,2019,"May","Friday",19,12,"Noon","Other"
"02/18/2018 06:09:00 AM","EASTERN GREY KANGAROO",-35.34898099,149.1073867,103,0,707,335,"O'MALLEY","2018/05/11 09:45:26+00",103,"02/18/2018","06:09:00","AM",2,18,2018,"February","Sunday",8,6,"Dawn","Mammal"
"07/07/2017 08:24:00 AM","EASTERN GREY KANGAROO",-35.35357348,149.06606,93,0,96,442,"WARAMANGA","1999/02/19 09:46:25+00",93,"07/07/2017","08:24:00","AM",7,7,2017,"July","Friday",28,8,"Morning","Mammal"
"10/12/2018 05:30:00 AM","EASTERN GREY KANGAROO",-35.34436905,149.1024887,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98,"10/12/2018","05:30:00","AM",10,12,2018,"October","Friday",42,5,"Dawn","Mammal"
"09/10/2018 10:30:00 AM","EASTERN GREY KANGAROO",-35.28032454,149.0821326,60,1752.67204364007,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"09/10/2018","10:30:00","AM",9,10,2018,"September","Monday",37,10,"Morning","Mammal"
"05/28/2019 07:23:00 AM","EASTERN GREY KANGAROO",-35.28380405,149.1592793,41,0,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41,"05/28/2019","07:23:00","AM",5,28,2019,"May","Tuesday",22,7,"Morning","Mammal"
"04/23/2018 11:50:00 AM","EASTERN GREY KANGAROO",-35.23501163,149.1445093,52,0,50,101,"LYNEHAM","1999/02/19 09:45:39+00",52,"04/23/2018","11:50:00","AM",4,23,2018,"April","Monday",17,11,"Noon","Mammal"
"11/25/2016 02:21:00 AM","EASTERN GREY KANGAROO",-35.33678796,149.0877178,105,0,700,338,"PHILLIP","2018/10/24 10:28:47+00",105,"11/25/2016","02:21:00","AM",11,25,2016,"November","Friday",48,2,"Before-Dawn","Mammal"
"09/11/2019 09:10:00 AM","EASTERN GREY KANGAROO",-35.44517975,149.1135372,85,0,88,610,"THEODORE","1999/02/19 09:47:44+00",85,"09/11/2019","09:10:00","AM",9,11,2019,"September","Wednesday",37,9,"Morning","Mammal"
"08/28/2020 09:44:00 AM","EASTERN GREY KANGAROO",-35.3987705,149.152489,12,0,66,802,"HUME","1999/02/19 09:49:11+00",12,"08/28/2020","09:44:00","AM",8,28,2020,"August","Friday",35,9,"Morning","Mammal"
"01/08/2016 02:00:00 PM","EASTERN GREY KANGAROO",-35.34283398,149.123541,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56,"01/08/2016","02:00:00","PM",1,8,2016,"January","Friday",2,14,"Afternoon","Mammal"
"08/21/2016 08:16:00 PM","EASTERN GREY KANGAROO",-35.35074601,149.074946,95,0,98,337,"CHIFLEY","1999/02/19 09:46:25+00",95,"08/21/2016","08:16:00","PM",8,21,2016,"August","Sunday",34,20,"Evening","Mammal"
"10/10/2016 09:21:00 AM","EASTERN GREY KANGAROO",-35.22602346,149.1600568,69,63.2750440457643,70,125,"WATSON","1999/02/19 09:45:39+00",69,"10/10/2016","09:21:00","AM",10,10,2016,"October","Monday",41,9,"Morning","Mammal"
"06/13/2018 03:07:00 PM","EASTERN GREY KANGAROO",-35.3953603,149.0354305,80,0,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"06/13/2018","03:07:00","PM",6,13,2018,"June","Wednesday",24,15,"Afternoon","Mammal"
"12/01/2019 07:47:00 AM","EASTERN GREY KANGAROO",-35.21673492,149.1834592,69,1758.06504380688,70,125,"WATSON","1999/02/19 09:45:39+00",69,"12/01/2019","07:47:00","AM",12,1,2019,"December","Sunday",49,7,"Morning","Mammal"
"08/19/2017 01:31:00 PM","EASTERN GREY KANGAROO",-35.39662868,149.1260371,75,210.298922698174,77,605,"FADDEN","1999/02/19 09:47:44+00",75,"08/19/2017","01:31:00","PM",8,19,2017,"August","Saturday",34,13,"Noon","Mammal"
"12/11/2019 09:27:00 PM","EASTERN GREY KANGAROO",-35.26111203,149.05636,18,353.940459728709,14,557,"COOK","1999/02/19 09:47:11+00",18,"12/11/2019","09:27:00","PM",12,11,2019,"December","Wednesday",50,21,"Night","Mammal"
